t_tm, tm1, tm2, tm3
7.919993, -0.712700, -0.030248, 0.193653
7.939993, -0.794898, 0.078016, 0.206807
7.959993, -0.824324, 0.107233, 0.215602
7.979993, -0.897553, 0.060195, 0.181549
7.999993, -0.938231, -0.041626, 0.187524
8.019994, -0.961556, -0.054978, 0.205906
8.039994, -0.975474, 0.049887, 0.200813
8.059995, -1.003882, 0.016990, 0.237565
8.079995, -1.075636, 0.025554, 0.235311
8.099996, -1.109255, -0.003182, 0.281649
8.119996, -1.170746, -0.008220, 0.310861
8.139997, -1.236999, -0.030720, 0.361134
8.159997, -1.271286, -0.015834, 0.378160
8.179997, -1.342769, -0.030989, 0.442790
8.199998, -1.416184, -0.064117, 0.498781
8.219998, -1.540542, -0.100964, 0.590429
8.239999, -1.615391, -0.132778, 0.641483
8.259999, -1.676951, -0.189463, 0.760010
8.280000, -1.781231, -0.273103, 0.872176
8.300000, -1.873557, -0.349125, 1.018579
8.320001, -1.992207, -0.446530, 1.153298
8.340001, -2.124632, -0.560571, 1.327463
8.360002, -2.316658, -0.680282, 1.540831
8.380002, -2.550661, -0.828824, 1.771976
8.400002, -2.716775, -1.001207, 2.063727
8.420003, -2.992677, -1.222797, 2.349944
8.440003, -3.325082, -1.454293, 2.751836
8.460004, -3.684009, -1.786536, 3.210219
8.480004, -3.436070, -2.769057, 3.306685
8.500005, -2.611511, -3.841215, 3.339017
8.520005, -1.893003, -4.623283, 3.334629
8.540006, -1.370027, -5.135482, 3.264410
8.560006, -0.819646, -4.677689, 2.578898
8.580007, -0.487593, -4.331503, 2.090761
8.600007, -0.548779, -3.929236, 2.123482
8.620008, -0.173171, -3.956951, 2.306957
8.640008, -0.449400, -4.611099, 2.469651
8.660008, -0.849341, -4.570038, 2.491669
8.680009, -0.643407, -3.872226, 2.093341
8.700009, -0.713372, -3.510392, 2.054937
8.720010, -0.805033, -3.336755, 2.077780
8.740010, -0.841281, -3.332909, 2.117564
8.760011, -0.868159, -3.348643, 2.158414
8.780011, -0.871177, -3.438087, 2.186383
8.800012, -0.849050, -3.626242, 2.244525
8.820012, -0.729050, -3.924353, 2.305638
8.840013, -0.561181, -4.372790, 2.382315
8.860013, -0.311281, -5.010946, 2.477170
8.880013, -0.088368, -5.684807, 2.588639
8.900014, 0.104808, -6.315451, 2.701101
8.920014, 0.349009, -6.870650, 2.804804
8.940015, 0.537494, -7.217123, 2.873545
8.960015, 0.594457, -7.320821, 2.938974
8.980016, 0.610393, -7.259546, 2.983806
9.000016, 0.590812, -7.157912, 3.038687
9.020017, 0.588049, -7.008721, 3.047953
9.040017, 0.574810, -6.849132, 3.057300
9.060018, 0.147494, -5.571630, 2.957495
9.080018, 0.019152, -5.188367, 2.905736
9.100019, 0.131966, -5.481791, 2.940686
9.120019, 0.132525, -5.471777, 2.935637
9.140019, 0.137376, -5.428794, 2.932476
9.160020, 0.155145, -5.378117, 2.906211
9.180020, 0.199607, -5.501259, 2.925599
9.200021, 0.265781, -5.568054, 2.936649
9.220021, 0.245460, -5.524890, 2.928606
9.240022, 0.262183, -5.522684, 2.917295
9.260022, 0.277299, -5.561409, 2.927158
9.280023, 0.292039, -5.580453, 2.941258
9.300023, 0.283332, -5.556810, 2.939701
9.320024, 0.287579, -5.544170, 2.926272
9.340024, 0.303717, -5.572345, 2.928621
9.360024, 0.337356, -5.622946, 2.941576
9.380025, 0.332996, -5.604692, 2.924424
9.400025, 0.336038, -5.584409, 2.915217
9.420026, 0.355712, -5.625912, 2.929236
9.440026, 0.370526, -5.658816, 2.945476
9.460027, 0.368525, -5.637971, 2.930582
9.480027, 0.374876, -5.634653, 2.930500
9.500028, 0.388994, -5.661010, 2.932344
9.520028, 0.416016, -5.701001, 2.937802
9.540029, 0.413266, -5.674817, 2.929618
9.560029, 0.407157, -5.655329, 2.918455
9.580029, 0.436868, -5.708319, 2.927737
9.600030, 0.457506, -5.721480, 2.932366
9.620030, 0.439801, -5.667180, 2.908514
9.640031, 0.448720, -5.687390, 2.916030
9.660031, 0.470228, -5.733748, 2.928808
9.680032, 0.474660, -5.734046, 2.914639
9.700032, 0.475587, -5.719108, 2.920411
9.720033, 0.491543, -5.737423, 2.922387
9.740033, 0.520510, -5.787841, 2.931490
9.760034, 0.509422, -5.764316, 2.926890
9.780034, 0.499270, -5.733525, 2.915574
9.800035, 0.534411, -5.789023, 2.919943
9.820035, 0.551541, -5.800773, 2.928653
9.840035, 0.532080, -5.755774, 2.917140
9.860036, 0.531769, -5.776662, 2.915884
9.880036, 0.573993, -5.825715, 2.916769
9.900037, 0.572695, -5.821515, 2.920627
9.920037, 0.554952, -5.780534, 2.917061
9.940038, 0.561391, -5.797197, 2.913670
9.960038, 0.587753, -5.853136, 2.927046
9.980039, 0.584339, -5.835623, 2.922451
10.000039, 0.582136, -5.811718, 2.914605
10.020040, 0.594085, -5.847837, 2.921579
10.040040, 0.609021, -5.873817, 2.927419
10.060040, 0.606408, -5.852078, 2.925739
10.080041, 0.605381, -5.826542, 2.913966
10.100041, 0.630731, -5.870486, 2.918366
10.120042, 0.650767, -5.910012, 2.918393
10.140042, 0.638598, -5.848760, 2.913381
10.160043, 0.647768, -5.865448, 2.916875
10.180043, 0.667183, -5.913574, 2.913201
10.200044, 0.667706, -5.870048, 2.902532
10.220044, 0.653468, -5.862287, 2.903474
10.240045, 0.679594, -5.897900, 2.913835
10.260045, 0.690768, -5.887797, 2.899873
10.280046, 0.676084, -5.868845, 2.904178
10.300046, 0.701582, -5.909469, 2.908167
10.320046, 0.713749, -5.927394, 2.907237
10.340047, 0.701190, -5.895055, 2.899475
10.360047, 0.715363, -5.923642, 2.909004
10.380048, 0.735732, -5.950427, 2.915759
10.400048, 0.733905, -5.920963, 2.892533
10.420049, 0.741954, -5.940700, 2.910616
10.440049, 0.752255, -5.973200, 2.904949
10.460050, 0.748764, -5.940653, 2.904260
10.480050, 0.751519, -5.948766, 2.910739
10.500051, 0.767582, -5.981264, 2.910587
10.520051, 0.754772, -5.952678, 2.910324
10.540051, 0.751710, -5.951697, 2.911069
10.560052, 0.769117, -5.996687, 2.914617
10.580052, 0.759737, -5.964537, 2.915475
10.600053, 0.771107, -5.964754, 2.912485
10.620053, 0.786714, -5.998167, 2.915052
10.640054, 0.777973, -5.970883, 2.907931
10.660054, 0.783269, -5.969980, 2.911027
10.680055, 0.786726, -5.995876, 2.914397
10.700055, 0.785134, -5.979200, 2.906123
10.720056, 0.782948, -5.972966, 2.909604
10.740056, 0.799931, -6.003254, 2.913390
10.760056, 0.790156, -5.979439, 2.914442
10.780057, 0.788415, -5.980447, 2.905856
10.800057, 0.815934, -6.013822, 2.911498
10.820058, 0.815458, -5.990322, 2.902307
10.840058, 0.820248, -6.004518, 2.910926
10.860059, 0.822304, -6.026678, 2.903780
10.880059, 0.822152, -5.999923, 2.915346
10.900060, 0.830776, -6.017876, 2.910917
10.920060, 0.838692, -6.030277, 2.911096
10.940061, 0.827865, -6.008643, 2.904744
10.960061, 0.832191, -6.023680, 2.919459
10.980062, 0.839909, -6.043591, 2.918495
11.000062, 0.818499, -6.002820, 2.924075
11.020062, 0.846848, -6.038338, 2.910459
11.040063, 0.839893, -6.039961, 2.914306
11.060063, 0.837439, -6.017118, 2.912690
11.080064, 0.833842, -6.032439, 2.923441
11.100064, 0.832122, -6.035699, 2.910873
11.120065, 0.823408, -6.017740, 2.919177
11.140065, 0.839025, -6.032582, 2.911587
11.160066, 0.848446, -6.031699, 2.919468
11.180066, 0.835302, -6.010014, 2.902372
11.200067, 0.842467, -6.030982, 2.913789
11.220067, 0.854925, -6.025327, 2.905460
11.240067, 0.849916, -6.009644, 2.905063
11.260068, 0.873871, -6.050550, 2.902062
11.280068, 0.878049, -6.030618, 2.902208
11.300069, 0.875803, -6.033165, 2.908933
11.320069, 0.889228, -6.051670, 2.899365
11.340070, 0.874896, -6.033238, 2.908746
11.360070, 0.879174, -6.044550, 2.917256
11.380071, 0.890766, -6.059922, 2.923384
11.400071, 0.897808, -6.042721, 2.900202
11.420072, 0.894711, -6.070675, 2.909847
11.440072, 0.887548, -6.043748, 2.915600
11.460073, 0.892801, -6.053075, 2.910446
11.480073, 0.903716, -6.062181, 2.904986
11.500073, 0.894134, -6.049576, 2.903567
11.520074, 0.911733, -6.070433, 2.899333
11.540074, 0.899913, -6.057574, 2.924815
11.560075, 0.905147, -6.061630, 2.908741
11.580075, 0.919906, -6.081516, 2.901622
11.600076, 0.914184, -6.064279, 2.904004
11.620076, 0.925120, -6.075376, 2.906961
11.640077, 0.917435, -6.077293, 2.901834
11.660077, 0.907251, -6.063921, 2.913055
11.680078, 0.922140, -6.081486, 2.914439
11.700078, 0.915598, -6.069069, 2.913911
11.720078, 0.931598, -6.091177, 2.908609
11.740079, 0.936017, -6.090679, 2.901119
11.760079, 0.927684, -6.080156, 2.908292
11.780080, 0.942855, -6.099513, 2.915338
11.800080, 0.943336, -6.091920, 2.912277
11.820081, 0.945920, -6.102698, 2.915081
11.840081, 0.931245, -6.098602, 2.919675
11.860082, 0.935065, -6.085621, 2.919230
11.880082, 0.951876, -6.109800, 2.918018
11.900083, 0.938819, -6.085904, 2.910719
11.920083, 0.948936, -6.104213, 2.913149
11.940084, 0.952613, -6.089535, 2.915386
11.960084, 0.953117, -6.090744, 2.912827
11.980084, 0.951916, -6.103610, 2.912806
12.000085, 0.953729, -6.093059, 2.913151
12.020085, 0.955402, -6.107187, 2.917601
12.040086, 0.944182, -6.100920, 2.914323
12.060086, 0.960067, -6.110518, 2.914452
12.080087, 0.953192, -6.103721, 2.922077
