t_ur, ur1, ur2, ur3
8.059995, 402.815277, 401.894684, 401.368896
8.079995, 401.385101, 401.691895, 401.980255
8.099996, 402.405579, 401.076813, 401.370117
8.119996, 403.018860, 402.711761, 401.575134
8.139997, 403.222992, 401.283356, 397.687561
8.159997, 402.202271, 401.486786, 401.572540
8.179997, 402.201904, 402.098877, 402.391998
8.199998, 403.019104, 401.487000, 401.981934
8.219998, 402.814972, 401.077759, 401.572906
8.239999, 402.815002, 402.099182, 401.777710
8.259999, 402.610535, 401.078064, 401.777710
8.280000, 402.406433, 401.486877, 401.981720
8.300000, 402.814575, 401.691193, 401.573303
8.320001, 402.609924, 401.486145, 401.777710
8.340001, 402.814362, 401.691071, 401.164581
8.360002, 402.406403, 401.486389, 402.186096
8.380002, 402.610413, 401.689758, 401.777832
8.400002, 402.814850, 401.690094, 401.573364
8.420003, 403.019318, 401.487000, 401.777374
8.440003, 402.406097, 401.690948, 401.573578
8.460004, 402.814331, 401.282776, 401.572906
8.480004, 402.202515, 401.691284, 401.981812
8.500005, 402.815613, 401.895966, 401.572113
8.520005, 402.406189, 401.282959, 401.573181
8.540006, 402.406097, 401.690369, 400.960052
8.560006, 402.814636, 401.690247, 401.777100
8.580007, 402.406006, 400.872803, 401.777405
8.600007, 402.814026, 401.690796, 401.369446
8.620008, 402.610809, 401.282562, 401.368683
8.640008, 402.815186, 401.486938, 401.368896
8.660008, 402.610291, 401.486877, 401.573425
8.680009, 403.427368, 401.078033, 401.776886
8.700009, 402.610260, 401.078156, 401.573090
8.720010, 403.018494, 401.690826, 401.573608
8.740010, 403.019226, 401.691284, 402.390503
8.760011, 402.405701, 401.895691, 401.572388
8.780011, 402.610107, 401.690460, 401.369415
8.800012, 402.814484, 401.281738, 401.573120
8.820012, 403.019257, 401.282349, 401.777313
8.840013, 403.018982, 401.486633, 401.777863
8.860013, 403.223724, 401.281860, 402.594910
8.880013, 402.610809, 401.690216, 401.573517
8.900014, 402.815033, 401.689209, 401.779022
8.920014, 402.814331, 401.693146, 401.776978
8.940015, 402.610046, 401.487396, 401.573151
8.960015, 402.814636, 402.099579, 401.982239
8.980016, 402.610443, 401.488220, 402.184113
9.000016, 402.406189, 401.077881, 402.389954
9.020017, 402.610352, 401.688354, 401.979523
9.040017, 402.814423, 401.080750, 401.568939
9.060018, 402.201508, 401.492096, 401.773315
9.080018, 402.810944, 401.479950, 401.986603
9.100019, 402.811432, 401.686829, 401.778839
9.120019, 402.406464, 401.693298, 401.776611
9.140019, 403.017761, 401.485291, 402.188629
9.160020, 402.201111, 400.462860, 402.189148
9.180020, 402.813171, 401.897400, 401.776245
9.200021, 403.023041, 401.501038, 401.961823
9.220021, 402.631500, 401.756653, 401.695557
9.240022, 402.415741, 401.496826, 402.378571
9.260022, 402.816772, 401.479034, 401.790710
9.280023, 403.022156, 402.494446, 401.795227
9.300023, 402.406708, 401.702606, 401.561462
9.320024, 402.820648, 401.728973, 401.737823
9.340024, 402.622101, 401.347076, 401.512909
9.360024, 403.173859, 402.036469, 402.557434
9.380025, 403.575653, 401.760559, 402.194122
9.400025, 402.962860, 401.708099, 401.781464
9.420026, 403.266754, 401.837341, 400.923859
9.440026, 402.571045, 401.426544, 401.374603
9.460027, 403.192261, 401.664185, 400.905518
9.480027, 403.000702, 401.831787, 401.114777
9.500028, 403.436646, 401.966888, 401.155457
9.520028, 402.842377, 401.279907, 401.178955
9.540029, 403.003143, 401.350281, 401.768646
9.560029, 402.697235, 401.352356, 400.688232
9.580029, 402.646790, 400.818481, 401.041077
9.600030, 402.682709, 400.572205, 400.857574
9.620030, 402.563324, 400.759125, 401.809143
9.640031, 403.095917, 400.948730, 401.225311
9.660031, 402.639374, 401.403198, 401.926117
9.680032, 402.846405, 401.299774, 401.559845
9.700032, 402.995361, 402.084198, 401.991455
9.720033, 402.299896, 401.738251, 402.759735
9.740033, 402.382690, 401.473816, 399.423645
9.760034, 402.966248, 400.753937, 402.403595
9.780034, 402.715393, 401.202484, 402.493439
9.800035, 403.399261, 401.668396, 403.323395
9.820035, 403.500793, 400.901459, 402.849915
9.840035, 403.128052, 401.585968, 402.380768
9.860036, 402.443451, 401.194336, 403.056000
9.880036, 402.450226, 401.700684, 402.258942
9.900037, 402.981934, 401.045258, 401.911560
9.920037, 403.317902, 401.878937, 401.796478
9.940038, 403.561737, 401.907379, 401.834106
9.960038, 403.341797, 401.304138, 402.037750
9.980039, 402.637360, 400.866699, 401.979462
10.000039, 402.899078, 401.672913, 401.345459
10.020040, 402.795532, 401.689056, 401.001831
10.040040, 402.574097, 401.480499, 400.903076
10.060040, 402.181396, 401.462036, 401.050842
10.080041, 402.604279, 401.658356, 400.434479
10.100041, 402.585938, 401.257904, 401.048859
10.120042, 402.976318, 402.281708, 400.457153
10.140042, 402.975159, 401.685181, 400.655060
10.160043, 403.254608, 401.424133, 400.945618
10.180043, 402.654877, 401.606873, 400.706818
10.200044, 402.200256, 401.208710, 401.138794
10.220044, 402.768433, 401.873810, 401.531342
10.240045, 402.360229, 401.563354, 402.181732
10.260045, 402.965424, 401.348419, 401.077271
10.280046, 402.583008, 401.939270, 401.325714
10.300046, 402.588715, 401.321503, 401.182953
10.320046, 402.400208, 401.893738, 400.945374
10.340047, 402.202026, 401.243439, 401.001556
10.360047, 402.810883, 401.253784, 400.873291
10.380048, 403.009674, 401.486237, 401.528381
10.400048, 402.010620, 401.465454, 401.751892
10.420049, 402.841034, 401.857056, 401.195465
10.440049, 402.423798, 401.251373, 401.311554
10.460050, 402.451843, 401.448090, 401.837585
10.480050, 402.859863, 401.674133, 402.112640
10.500051, 403.028809, 401.902344, 401.348907
10.520051, 401.568787, 401.323456, 402.268555
10.540051, 402.375763, 401.763580, 402.135803
10.560052, 402.799164, 401.947418, 401.928619
10.580052, 402.996155, 401.738281, 402.085022
10.600053, 402.799652, 401.937775, 401.597992
10.620053, 402.606323, 401.294617, 401.916321
10.640054, 401.994049, 401.898346, 402.258942
10.660054, 402.839447, 401.637939, 401.453339
10.680055, 401.632050, 401.018433, 402.378174
10.700055, 402.631012, 401.678986, 401.960144
10.720056, 402.564453, 401.152710, 402.094177
10.740056, 402.529297, 401.408081, 401.425171
10.760056, 402.027832, 401.907104, 402.079956
10.780057, 402.761475, 401.760132, 401.478882
10.800057, 402.831055, 401.350616, 401.649780
10.820058, 402.844421, 401.713684, 400.850647
10.840058, 402.785583, 399.863586, 400.974854
10.860059, 402.677521, 401.541504, 401.376892
10.880059, 402.671692, 401.815613, 400.798645
10.900060, 402.733521, 402.144287, 401.628113
10.920060, 402.603027, 401.655670, 401.923462
10.940061, 403.254608, 402.429413, 401.340790
10.960061, 402.817352, 402.695404, 401.624023
