t_uk, uk1, uk2, uk3
7.399994, -0.020038, -0.008766, -0.158066
7.419994, -0.007765, -0.012736, -0.165581
7.439994, 0.001707, -0.019279, -0.167257
7.459994, 0.003406, -0.022447, -0.160872
7.479994, -0.001983, -0.025567, -0.148778
7.499994, -0.009406, -0.030085, -0.130205
7.519994, -0.021012, -0.032010, -0.111687
7.539994, -0.032763, 0.026106, -0.040317
7.559994, -0.014326, 0.140186, 0.117155
7.579994, -0.031025, 0.134486, 0.196113
7.599994, -0.105093, 0.047030, 0.171055
7.619994, -0.176129, 0.009074, 0.129406
7.639994, -0.227824, 0.004329, 0.085785
7.659994, -0.325223, -0.001724, 0.026070
7.679994, -0.467373, -0.010134, -0.023453
7.699994, -0.581229, 0.003256, -0.047822
7.719994, -0.564477, 0.088000, -0.012442
7.739994, -0.451203, 0.209228, 0.045499
7.759994, -0.399413, 0.208064, 0.035698
7.779994, -0.449823, 0.028959, -0.080226
7.799994, -0.485246, -0.100746, -0.176248
7.819993, -0.424234, -0.055055, -0.169742
7.839993, -0.337120, 0.078548, -0.103715
7.859993, -0.325304, 0.074971, -0.112812
7.879993, -0.398732, -0.079330, -0.216297
7.899993, -0.464931, -0.211155, -0.308582
7.919993, -0.465385, -0.214214, -0.325112
7.939993, -0.434147, -0.151163, -0.290246
7.959993, -0.447903, -0.165076, -0.308490
7.979993, -0.521117, -0.285852, -0.383156
7.999993, -0.586177, -0.407893, -0.446707
8.019994, -0.597093, -0.426318, -0.453690
8.039994, -0.558941, -0.348566, -0.397621
8.059995, -0.545154, -0.314265, -0.349176
8.079995, -0.573722, -0.355547, -0.360027
8.099996, -0.577053, -0.361798, -0.329982
8.119996, -0.579437, -0.360896, -0.288172
8.139997, -0.590800, -0.360973, -0.242729
8.159997, -0.585130, -0.350315, -0.179993
8.179997, -0.594701, -0.352616, -0.115887
8.199998, -0.599247, -0.343781, -0.029431
8.219998, -0.609497, -0.343652, 0.058133
8.239999, -0.626731, -0.345439, 0.166106
8.259999, -0.636636, -0.329160, 0.302187
8.280000, -0.659022, -0.329501, 0.437111
8.300000, -0.680086, -0.309329, 0.620313
8.320001, -0.720164, -0.293808, 0.818866
8.340001, -0.760454, -0.289165, 1.027928
8.360002, -0.825554, -0.261620, 1.298191
8.380002, -0.905163, -0.232222, 1.585363
8.400002, -1.018114, -0.222625, 1.892657
8.420003, -1.157929, -0.218079, 2.257501
8.440003, -1.343797, -0.201477, 2.668378
8.460004, -1.635705, -0.227773, 3.187075
8.480004, -1.232170, -1.007817, 2.535010
8.500005, -0.220478, -1.539765, 2.244299
8.520005, 0.869610, -1.903380, 1.912593
8.540006, 1.632223, -2.121341, 1.458540
8.560006, 2.141957, -2.073862, 0.367661
8.580007, 2.575101, -1.965255, -0.777072
8.600007, 2.114345, -1.354374, -0.440409
8.620008, 1.752576, -0.797647, 1.316030
8.640008, 0.574643, -1.310669, 0.794928
8.660008, -0.238388, -1.341240, 0.252551
8.680009, -0.095223, -0.960756, 0.156275
8.700009, 0.050022, -0.613924, 0.068050
8.720010, 0.017996, -0.433798, 0.039024
8.740010, -0.003648, -0.348491, 0.092961
8.760011, 0.023622, -0.334717, 0.084013
8.780011, 0.021229, -0.391867, -0.011723
8.800012, -0.002876, -0.479607, 0.011986
8.820012, 0.015670, -0.635052, 0.030730
8.840013, 0.056535, -0.896078, 0.037147
8.860013, 0.110242, -1.283524, 0.040997
8.880013, 0.073885, -1.683161, -0.018933
8.900014, -0.034319, -2.025580, -0.059781
8.920014, -0.038317, -2.252077, -0.066146
8.940015, -0.028532, -2.313042, -0.076742
8.960015, -0.044309, -2.210437, -0.074579
8.980016, -0.029423, -1.979090, -0.062183
9.000016, -0.025343, -1.727227, -0.033746
9.020017, -0.013160, -1.469463, -0.025524
9.040017, 0.000525, -1.224550, -0.012130
9.060018, -0.009381, -0.163463, 0.015020
9.080018, 0.023300, 0.105774, -0.012987
9.100019, -0.014215, -0.087954, -0.004759
9.120019, -0.011293, -0.049746, 0.007454
9.140019, -0.003784, -0.009680, -0.002288
9.160020, 0.011651, 0.020432, -0.019890
9.180020, -0.003759, -0.043643, -0.007126
9.200021, 0.000107, -0.048360, 0.009943
9.220021, 0.002187, -0.005866, -0.000293
9.240022, -0.000543, 0.006293, -0.004190
9.260022, -0.003162, -0.005514, 0.003018
9.280023, -0.000520, -0.013604, 0.005529
9.300023, 0.002384, 0.005623, -0.001893
9.320024, -0.001606, 0.012626, -0.006770
9.340024, -0.001569, 0.000128, -0.000367
9.360024, 0.000038, -0.015702, 0.009868
9.380025, 0.000636, 0.002774, -0.001387
9.400025, -0.000309, 0.014854, -0.010774
9.420026, -0.001890, -0.003980, 0.005134
9.440026, -0.001032, -0.014255, 0.008383
9.460027, 0.000566, 0.006050, -0.004872
9.480027, -0.000732, 0.011015, -0.004954
9.500028, -0.000920, -0.002883, 0.000986
9.520028, -0.001200, -0.013590, 0.007347
9.540029, -0.000801, 0.004235, -0.003040
9.560029, 0.000601, 0.016079, -0.009118
9.580029, -0.002139, -0.010543, 0.006150
9.600030, -0.001830, -0.013454, 0.005776
9.620030, 0.001566, 0.016383, -0.007309
9.640031, -0.000970, 0.006219, -0.002750
9.660031, -0.002155, -0.013267, 0.006242
9.680032, 0.001388, -0.001159, 0.003105
9.700032, -0.000214, 0.011339, -0.006668
9.720033, -0.001175, 0.003922, -0.002267
9.740033, -0.001557, -0.014404, 0.010167
9.760034, 0.001234, 0.002956, -0.002535
9.780034, 0.000854, 0.016330, -0.009547
9.800035, -0.002440, -0.009970, 0.006912
9.820035, 0.000023, -0.011617, 0.004238
9.840035, 0.001404, 0.014779, -0.006651
9.860036, -0.000363, 0.004002, -0.002253
9.880036, -0.001481, -0.010202, 0.004497
9.900037, 0.000490, -0.003562, 0.003580
9.920037, -0.001172, 0.013351, -0.008465
9.940038, -0.001751, 0.003335, -0.002560
9.960038, -0.001171, -0.014623, 0.009765
9.980039, 0.000023, 0.001126, -0.002177
10.000039, -0.000810, 0.015850, -0.007845
10.020040, -0.000452, -0.004108, 0.003207
10.040040, -0.000317, -0.012955, 0.005984
10.060040, -0.000015, 0.007381, -0.002657
10.080041, 0.000578, 0.012264, -0.005605
10.100041, -0.000998, -0.008335, 0.004114
10.120042, -0.000597, -0.012691, 0.006231
10.140042, 0.000066, 0.014315, -0.008225
10.160043, 0.000401, 0.003868, -0.000846
10.180043, -0.000777, -0.016721, 0.008967
10.200044, 0.001879, 0.009100, -0.005100
10.220044, 0.000118, 0.008909, -0.003585
10.240045, -0.002221, -0.011585, 0.005564
10.260045, -0.001270, 0.000533, 0.000866
10.280046, -0.000429, 0.013060, -0.006231
10.300046, -0.000903, -0.006966, 0.002852
10.320046, 0.000607, -0.006922, 0.005081
10.340047, 0.000552, 0.014446, -0.008151
10.360047, 0.001162, -0.003316, 0.002709
10.380048, -0.000457, -0.012724, 0.004964
10.400048, 0.000198, 0.012737, -0.006623
10.420049, -0.000839, -0.000872, 0.000872
10.440049, -0.001658, -0.011127, 0.004006
10.460050, -0.002084, 0.009797, -0.003659
10.480050, -0.000801, 0.003149, -0.002620
10.500051, -0.001513, -0.010743, 0.006189
10.520051, -0.000082, 0.005965, -0.002930
10.540051, -0.000091, 0.008815, -0.003253
10.560052, -0.002345, -0.014251, 0.007271
10.580052, -0.000389, 0.007965, -0.003998
10.600053, 0.000255, 0.006836, -0.001899
10.620053, -0.000123, -0.012093, 0.005901
10.640054, 0.000184, 0.007331, -0.002774
10.660054, 0.000550, 0.005643, -0.000981
10.680055, -0.000668, -0.009545, 0.004696
10.700055, 0.000060, 0.005001, -0.001543
10.720056, 0.000681, 0.006901, -0.004177
10.740056, -0.000674, -0.010990, 0.006036
10.760056, -0.000272, 0.006130, -0.004005
10.780057, 0.000136, 0.006167, -0.002032
10.800057, -0.001068, -0.012333, 0.005376
10.820058, 0.000373, 0.008366, -0.004286
10.840058, 0.000082, 0.001616, 0.000478
10.860059, -0.001650, -0.006549, 0.002217
10.880059, -0.001453, 0.007026, -0.002694
10.900060, -0.000360, 0.000489, -0.000143
10.920060, -0.000981, -0.006085, 0.003279
10.940061, -0.002352, 0.007929, -0.005077
10.960061, -0.001265, -0.003046, 0.001842
10.980062, -0.001190, -0.007098, 0.003586
11.000062, -0.000535, 0.009777, -0.005706
11.020062, -0.001607, -0.004750, 0.002745
11.040063, -0.001909, -0.004078, 0.000970
11.060063, -0.000766, 0.007266, -0.003401
11.080064, -0.001010, -0.003620, 0.001608
11.100064, -0.001799, -0.001889, 0.000835
11.120065, -0.001097, 0.005974, -0.003349
11.140065, -0.001237, -0.002393, 0.001478
11.160066, -0.002049, -0.002419, 0.001436
11.180066, -0.000932, 0.007964, -0.004110
11.200067, -0.001569, -0.005912, 0.003317
11.220067, -0.000750, -0.000821, -0.001581
11.240067, -0.000367, 0.007030, -0.002525
11.260068, -0.000672, -0.008368, 0.003315
11.280068, 0.001126, 0.004398, -0.001715
11.300069, 0.000893, 0.001279, -0.000818
11.320069, -0.001703, -0.003826, 0.002472
11.340070, -0.001537, 0.004795, -0.002856
11.360070, -0.000952, -0.002433, 0.000703
11.380071, -0.001592, -0.002761, 0.002151
11.400071, 0.001024, 0.006804, -0.003005
11.420072, -0.001438, -0.006981, 0.003231
11.440072, -0.001882, 0.004474, -0.003645
11.460073, -0.001035, -0.000093, 0.000152
11.480073, -0.000781, -0.004780, 0.001548
11.500073, 0.001096, 0.006021, -0.001442
11.520074, -0.000645, -0.002893, 0.001301
11.540074, -0.001668, 0.001551, -0.000180
11.560075, -0.000434, 0.002246, -0.002038
11.580075, -0.000382, -0.005499, 0.002655
11.600076, 0.000005, 0.004924, -0.003049
11.620076, -0.001065, -0.001257, 0.000457
11.640077, -0.000920, -0.000314, 0.000408
11.660077, 0.001512, 0.005547, -0.001033
11.680078, -0.001091, -0.006323, 0.002687
11.700078, -0.000883, 0.006404, -0.002390
11.720078, -0.000213, -0.003287, 0.001817
11.740079, -0.000576, 0.001276, -0.000529
11.760079, -0.000057, 0.003972, -0.001090
11.780080, -0.001497, -0.005007, 0.001215
11.800080, 0.000371, 0.004235, -0.001281
11.820081, -0.000781, -0.001764, 0.000642
11.840081, -0.001743, -0.000792, -0.000780
