t_tm, tm1, tm2, tm3
5.999995, 0.002344, -0.014542, 0.007431
6.019995, 0.005099, -0.015335, 0.006219
6.039995, 0.006175, -0.016186, 0.006076
6.059995, 0.004278, -0.014832, 0.006417
6.079995, 0.003576, -0.014336, 0.006547
6.099995, 0.003206, -0.014906, 0.007122
6.119995, 0.002776, -0.015727, 0.007888
6.139995, 0.002972, -0.016768, 0.008403
6.159995, 0.004330, -0.017979, 0.008306
6.179995, 0.004676, -0.018375, 0.008334
6.199995, 0.003261, -0.017397, 0.008609
6.219995, 0.002641, -0.017864, 0.009275
6.239995, 0.001210, -0.016875, 0.009553
6.259995, 0.000071, -0.016812, 0.010216
6.279995, 0.000075, -0.016197, 0.009838
6.299995, -0.000751, -0.016639, 0.010616
6.319995, 0.000530, -0.016692, 0.009860
6.339995, 0.001985, -0.016701, 0.008969
6.359995, 0.003718, -0.017586, 0.008443
6.379995, 0.001457, -0.017036, 0.009500
6.399995, 0.000850, -0.016045, 0.009268
6.419995, -0.000288, -0.013982, 0.008710
6.439995, -0.000474, -0.012603, 0.007983
6.459995, -0.000037, -0.012083, 0.007397
6.479995, 0.001316, -0.014152, 0.007826
6.499995, 0.000553, -0.012027, 0.006999
6.519995, 0.001172, -0.012432, 0.006865
6.539995, 0.002862, -0.011832, 0.005458
6.559995, 0.000477, -0.009002, 0.005200
6.579995, -0.000161, -0.008825, 0.005485
6.599995, -0.001687, -0.008365, 0.006143
6.619995, -0.001845, -0.008095, 0.006076
6.639995, -0.002557, -0.007471, 0.006134
6.659995, -0.001919, -0.009051, 0.006705
6.679995, -0.001588, -0.009592, 0.006832
6.699995, -0.001975, -0.009706, 0.007139
6.719995, -0.002801, -0.010574, 0.008178
6.739995, -0.003408, -0.008464, 0.007263
6.759995, -0.003596, -0.008477, 0.007387
6.779994, -0.005859, -0.008055, 0.008523
6.799994, -0.005557, -0.007520, 0.008011
6.819994, -0.005996, -0.007909, 0.008518
6.839994, -0.005810, -0.007489, 0.008147
6.859994, -0.005106, -0.006351, 0.007019
6.879994, -0.005142, -0.005237, 0.006362
6.899994, -0.002812, -0.005592, 0.005144
6.919994, -0.001586, -0.004457, 0.003697
6.939994, -0.002052, -0.004675, 0.004117
6.959994, -0.002392, -0.004046, 0.003942
6.979994, -0.003684, -0.003702, 0.004527
6.999994, -0.004851, -0.001932, 0.004165
7.019994, -0.004860, -0.001294, 0.003781
7.039994, -0.005832, -0.001327, 0.004400
7.059994, -0.005870, -0.001226, 0.004363
7.079994, -0.005548, -0.000817, 0.003914
7.099994, -0.006108, 0.000203, 0.003637
7.119994, -0.004758, 0.000173, 0.002824
7.139994, -0.004628, 0.001026, 0.002224
7.159994, -0.004561, 0.001634, 0.001811
7.179994, -0.006256, 0.004167, 0.001309
7.199994, -0.004738, 0.003598, 0.000721
7.219994, -0.005539, 0.002377, 0.001960
7.239994, -0.007384, 0.002907, 0.002773
7.259994, -0.006459, 0.002402, 0.002511
7.279994, -0.005639, 0.002867, 0.001722
7.299994, -0.004532, 0.000600, 0.002424
7.319994, -0.004540, 0.000384, 0.002561
7.339994, -0.005616, -0.000218, 0.003591
7.359994, -0.007258, 0.001028, 0.003841
7.379994, -0.007803, 0.001511, 0.003882
7.399994, -0.005608, 0.001309, 0.002654
7.419994, -0.005570, 0.001358, 0.002601
7.439994, -0.004690, -0.000462, 0.003169
7.459994, -0.003922, 0.000742, 0.001962
7.479994, -0.003343, 0.000046, 0.002030
7.499994, -0.004441, 0.000760, 0.002271
7.519994, -0.003840, 0.000734, 0.001916
7.539994, -0.002658, 0.000185, 0.001523
7.559994, -0.000928, -0.001338, 0.001388
7.579994, -0.001898, -0.000528, 0.001491
7.599994, -0.002422, 0.000605, 0.001122
