t_uk, uk1, uk2, uk3
7.139994, -0.001653, -0.000664, -0.001798
7.159994, -0.001794, -0.001487, -0.000940
7.179994, -0.001959, -0.000409, -0.001505
7.199994, -0.001507, -0.000023, -0.001532
7.219994, -0.001276, -0.000852, -0.001197
7.239994, -0.001624, -0.000412, -0.000672
7.259994, -0.001881, -0.000796, -0.001690
7.279994, -0.002237, 0.000852, -0.001032
7.299994, -0.001826, -0.000906, -0.001418
7.319994, -0.001810, -0.000052, -0.001130
7.339994, -0.001602, -0.000267, -0.001971
7.359994, -0.002799, -0.001477, -0.002570
7.379994, -0.001427, -0.000057, -0.001266
7.399994, -0.001648, -0.000044, -0.001453
7.419994, -0.002211, -0.000755, -0.002002
7.439994, -0.001945, -0.000709, -0.001515
7.459994, -0.000994, -0.000040, -0.000630
7.479994, -0.002325, -0.000681, -0.002385
7.499994, -0.003581, 0.000121, -0.001920
7.519994, -0.001168, 0.000700, -0.001333
7.539994, -0.000829, -0.001280, -0.000318
7.559994, -0.000534, -0.001016, -0.001276
7.579994, -0.001768, -0.001422, -0.001732
7.599994, -0.001188, -0.001187, -0.000871
7.619994, -0.001579, -0.000849, -0.001032
7.639994, -0.002002, 0.000043, -0.001058
7.659994, -0.002088, -0.000259, -0.001431
7.679994, -0.001123, -0.000765, -0.002136
7.699994, -0.001861, -0.000582, -0.001541
7.719994, -0.001241, -0.000181, -0.001724
7.739994, -0.002856, -0.000871, -0.002642
7.759994, -0.002476, -0.000882, -0.002013
7.779994, -0.000515, -0.002149, -0.001544
7.799994, -0.002389, -0.000823, -0.001025
7.819993, -0.001149, -0.001226, -0.002680
7.839993, -0.001428, -0.000974, -0.000875
7.859993, -0.002280, -0.001127, -0.001919
7.879993, -0.002407, -0.000661, -0.002219
7.899993, -0.001293, -0.000261, -0.001513
7.919993, -0.001042, -0.000517, -0.001647
7.939993, -0.002364, 0.000202, -0.002358
7.959993, -0.001513, -0.000351, -0.001060
7.979993, -0.000223, -0.000434, -0.001108
7.999993, -0.001863, -0.000558, -0.000989
8.019994, -0.002736, -0.001226, -0.000501
8.039994, -0.000613, -0.000684, -0.001832
8.059995, -0.001335, -0.000108, -0.001389
8.079995, -0.001974, -0.002014, -0.000500
8.099996, -0.001902, -0.000457, -0.001909
8.119996, -0.001447, -0.000724, -0.001373
8.139997, -0.001295, -0.000182, -0.001087
8.159997, -0.001702, -0.000396, -0.001050
8.179997, -0.002053, -0.000868, -0.001477
8.199998, -0.001887, -0.001234, -0.001319
8.219998, -0.002157, 0.000721, -0.001815
8.239999, -0.001749, -0.001063, -0.000906
8.259999, -0.001659, -0.000486, -0.001566
8.280000, -0.001894, 0.001054, -0.001336
8.300000, -0.002050, -0.000136, -0.001428
8.320001, -0.002764, -0.000653, -0.002690
8.340001, -0.001763, 0.000438, -0.001922
8.360002, -0.001882, -0.001337, -0.001350
8.380002, -0.001654, -0.000872, -0.000592
8.400002, -0.002086, 0.000128, -0.000593
8.420003, -0.000264, -0.000668, -0.002301
8.440003, -0.001235, -0.000459, -0.001101
8.460004, -0.001173, -0.000435, -0.001665
8.480004, -0.000563, -0.000738, -0.001368
8.500005, -0.001689, 0.000303, -0.001681
8.520005, -0.001765, -0.001616, -0.000598
8.540006, -0.002176, -0.001284, -0.000811
8.560006, -0.002081, -0.001215, -0.002281
8.580007, -0.001059, -0.000061, -0.001802
8.600007, -0.002023, -0.000192, -0.001801
8.620008, -0.001719, -0.000352, -0.000343
8.640008, -0.002248, -0.001135, -0.001301
8.660008, -0.001536, -0.001112, -0.001181
8.680009, -0.002713, 0.000801, -0.001434
8.700009, -0.001717, -0.001001, -0.001802
8.720010, -0.001386, -0.000835, -0.002017
8.740010, -0.001837, -0.000773, -0.000940
8.760011, -0.002270, -0.000726, -0.001808
8.780011, -0.001562, -0.000539, -0.001911
8.800012, -0.000619, -0.000632, -0.001637
8.820012, -0.003132, -0.001652, -0.001670
8.840013, -0.002247, -0.001072, -0.001301
8.860013, -0.001628, 0.000915, 0.000032
8.880013, -0.001767, -0.000211, -0.000795
8.900014, -0.001739, -0.000561, -0.001661
8.920014, -0.002950, 0.000632, -0.001976
8.940015, -0.001910, -0.001124, -0.001143
8.960015, -0.001538, 0.000120, -0.001098
8.980016, -0.002488, 0.000256, -0.000467
9.000016, -0.002062, -0.000587, -0.001459
9.020017, -0.002429, -0.000295, -0.002242
9.040017, -0.001990, -0.000196, -0.001357
9.060018, -0.001692, -0.000275, -0.001407
9.080018, -0.002353, -0.000394, -0.001138
9.100019, -0.001523, -0.000877, -0.001325
9.120019, -0.001655, 0.000253, -0.001046
9.140019, -0.001786, -0.000481, -0.001958
9.160020, -0.002271, 0.000505, -0.001712
9.180020, -0.001460, -0.000379, -0.001170
9.200021, -0.000996, -0.001670, -0.001449
9.220021, -0.001031, -0.000996, -0.001460
9.240022, -0.001118, -0.000625, -0.002307
9.260022, -0.002539, 0.000429, -0.002150
9.280023, -0.001385, -0.000323, -0.001195
9.300023, -0.001444, 0.000141, -0.001319
9.320024, -0.002338, -0.000630, -0.001041
9.340024, -0.001519, -0.000187, -0.002854
9.360024, -0.002408, -0.000786, -0.001458
9.380025, -0.000954, -0.000824, -0.001461
9.400025, -0.001624, -0.000795, -0.001595
9.420026, -0.001176, 0.000236, -0.000982
9.440026, -0.001971, -0.000150, -0.001976
9.460027, -0.001978, -0.000182, -0.000871
9.480027, -0.001948, -0.000003, -0.001866
9.500028, -0.001934, -0.000456, -0.001740
9.520028, -0.001654, -0.000580, -0.001183
9.540029, -0.001198, -0.000325, -0.001973
9.560029, -0.002367, 0.000061, -0.002015
9.580029, -0.001440, 0.000391, -0.001254
9.600030, -0.001867, -0.000756, -0.002165
9.620030, -0.000908, -0.001876, -0.000846
9.640031, -0.002337, 0.000546, -0.002096
9.660031, -0.001725, -0.000865, -0.001770
9.680032, -0.001277, 0.000214, -0.000679
9.700032, -0.002689, -0.001149, -0.000966
9.720033, -0.000672, -0.000376, -0.002264
9.740033, -0.002668, -0.000168, -0.001368
9.760034, -0.001972, -0.000006, -0.001084
9.780034, -0.001016, -0.000281, -0.001946
9.800035, -0.002223, -0.000837, -0.001792
9.820035, -0.000973, -0.000614, -0.001338
9.840035, -0.002283, -0.001436, -0.001472
9.860036, -0.001471, -0.000642, -0.001741
9.880036, -0.001088, -0.000455, -0.000913
9.900037, -0.001425, -0.000161, -0.000392
9.920037, -0.001268, 0.000432, -0.000372
9.940038, -0.001671, 0.000110, -0.001952
9.960038, -0.001545, -0.000958, -0.000880
9.980039, -0.002023, -0.000329, -0.001705
10.000039, -0.002463, -0.000058, -0.000990
10.020040, -0.001258, -0.000453, -0.001394
10.040040, -0.001958, -0.001028, -0.001969
10.060040, -0.002180, -0.000773, -0.001988
10.080041, -0.001923, -0.001034, -0.001655
10.100041, -0.001885, -0.000179, -0.001631
10.120042, -0.002421, -0.000803, -0.001455
10.140042, -0.002244, 0.000427, -0.000514
10.160043, -0.002255, -0.000518, -0.001614
10.180043, -0.002076, -0.001165, -0.000961
10.200044, -0.001869, 0.000115, -0.001889
10.220044, -0.002047, -0.001390, -0.001755
10.240045, -0.001758, -0.000279, -0.000805
10.260045, -0.001812, 0.000043, -0.000787
10.280046, -0.001154, -0.000519, -0.001990
10.300046, -0.002823, -0.000614, -0.001075
10.320046, -0.001669, -0.001983, -0.002706
10.340047, -0.001213, -0.000757, -0.001267
10.360047, -0.001511, -0.000231, -0.001208
10.380048, -0.002047, -0.000549, -0.001789
10.400048, -0.001336, -0.000752, -0.001998
10.420049, -0.001761, -0.000858, -0.000345
10.440049, -0.002751, -0.000942, -0.001458
10.460050, -0.002204, -0.000399, -0.001194
10.480050, -0.002022, -0.000323, -0.000415
10.500051, -0.001735, -0.000354, -0.000473
10.520051, -0.002338, -0.000324, -0.001720
10.540051, -0.001836, -0.000044, -0.001170
10.560052, -0.001100, 0.000726, -0.001694
10.580052, -0.003025, -0.000845, -0.001129
