t, tm1, tm2, tm3
11.700078, -0.004462, -0.014114, 0.013691
11.720078, -0.013865, -0.023466, 0.011495
11.740079, 0.001641, -0.013872, 0.012101
11.760079, 0.000812, -0.001252, 0.007996
11.780080, -0.002661, -0.004581, 0.004855
11.800080, -0.005710, -0.000605, -0.009126
11.820081, -0.003982, -0.015695, -0.001239
11.840081, -0.000656, -0.009665, -0.003279
11.860082, 0.006807, 0.007709, -0.005906
11.880082, 0.004389, 0.004543, -0.000958
11.900083, -0.004198, -0.006722, -0.002972
11.920083, -0.013177, -0.007128, -0.007499
11.940084, -0.005601, 0.002042, -0.002274
11.960084, 0.000772, 0.006274, -0.004215
11.980084, 0.002680, 0.013422, -0.007800
12.000085, -0.002857, 0.001828, -0.002338
12.020085, -0.006499, -0.011577, 0.001529
12.040086, -0.013304, -0.017356, 0.009430
12.060086, -0.004734, -0.001025, 0.008823
12.080087, -0.000788, 0.002997, 0.008451
