t_ur, ur1, ur2, ur3
10.660054, 0.548758, 0.249501, 0.947933
10.680055, 0.139793, 0.249329, 0.335842
10.700055, 0.341833, 0.247940, 0.744157
10.720056, 0.343211, 0.249009, 0.949730
10.740056, 0.547905, 0.248871, 0.539847
10.760056, 0.343048, 0.250070, 0.744837
10.780057, 0.547555, -0.772517, 0.745195
10.800057, 0.342728, 0.454140, 0.745214
10.820058, 0.549261, 0.453967, 0.540025
10.840058, 0.344606, 0.454321, 0.539772
10.860059, 0.547258, 0.659354, 0.540185
10.880059, 0.547335, 1.068053, 0.743503
10.900060, 0.139564, 0.249469, 0.743412
10.920060, 0.548598, 0.044714, 0.744800
10.940061, 0.342994, 0.248481, 0.744698
10.960061, 0.343022, 0.658061, 0.950140
10.980062, 0.752057, 0.454005, 0.336215
11.000062, 0.547398, 0.249865, 0.949504
11.020062, 0.343292, 0.454477, 0.744294
11.040063, 0.343436, 0.454266, 0.335915
11.060063, 0.344961, 1.067185, 0.539994
11.080064, 0.752540, 0.249301, 0.745069
11.100064, 0.138850, 0.453542, 0.539760
11.120065, 0.344231, 0.657276, 0.948990
11.140065, 0.548202, 0.248926, 0.335828
11.160066, 0.548553, 0.453711, 0.950447
11.180066, 0.343810, 0.658559, 0.744494
11.200067, 0.139767, 0.455351, 0.949951
11.220067, 0.344146, 0.659095, 0.335706
11.240067, 0.547501, 0.045960, 0.744325
11.260068, 0.361015, 0.212934, 0.760143
11.280068, 0.547645, 0.239084, 0.542367
11.300069, -2.121391, -8.491048, 1.546361
11.320069, 0.548475, 0.274952, 0.516571
11.340070, 0.563292, 0.237848, 0.944179
11.360070, 0.345503, 5.542944, -8.227284
11.380071, -2.937932, 5.350322, -6.194807
11.400071, -3.133274, 5.579360, -2.531385
11.420072, -2.918459, 4.349342, -1.925172
11.440072, -2.714201, 4.332869, -1.713173
11.460073, -2.928728, 4.328612, -1.493505
11.480073, -2.931985, 4.542854, -1.699618
11.500073, -1.699799, 4.338223, -1.919397
11.520074, -1.690902, 4.750339, -1.919078
11.540074, -1.906502, 3.314168, -1.504912
11.560075, -1.907767, 3.313201, -1.086421
11.580075, -1.903647, 3.312470, -1.705215
11.600076, -1.900640, 3.111792, -2.121251
11.620076, -1.903096, 3.522347, -0.279786
11.640077, -1.701157, 3.316498, -0.683842
11.660077, -0.883628, 3.313976, -0.478456
11.680078, -0.472183, 1.883550, -0.480584
11.700078, -0.473302, 2.704025, 0.538452
11.720078, -0.678225, 2.499117, 0.127505
11.740079, -0.471346, 2.293033, 0.133049
11.760079, -0.881924, 1.884896, 0.336360
11.780080, -0.882471, 2.089960, 0.334593
11.800080, -0.676416, 1.476020, 0.131449
11.820081, -0.678057, 1.271633, 0.542235
11.840081, -0.474627, 1.476668, 0.132502
11.860082, -0.678956, 1.272477, 0.541036
11.880082, -0.474760, 0.453057, 0.744808
11.900083, -0.882577, 0.862795, 0.745682
11.920083, -0.677176, 1.883505, 0.335984
11.940084, -0.678630, 1.272378, 0.745527
11.960084, -0.677670, 1.885818, 0.539557
11.980084, -0.677091, 1.271368, 0.539791
12.000085, -0.676597, 1.678072, 0.948500
12.020085, -0.473417, 0.248478, 0.746251
12.040086, -0.678747, 0.249229, 0.132203
12.060086, -0.881382, 0.249823, 0.744356
