t, x2_estimate, x2_phiobs, x2_fullobs
12.080087, -0.009099, -0.005118, 0.023258
12.100087, -0.002219, -0.009742, 0.026918
12.120088, 0.011740, 0.001374, 0.022536
12.140088, 0.016001, 0.015386, 0.030682
12.160089, 0.006392, 0.014241, 0.030179
12.180089, -0.005571, -0.001292, 0.024810
12.200089, -0.006702, -0.011222, 0.014857
12.220090, 0.004439, -0.006368, 0.015949
12.240090, 0.009876, -0.001247, 0.027514
12.260091, -0.002020, -0.008872, 0.032990
12.280091, -0.014803, -0.017374, 0.018548
12.300092, -0.016778, -0.023576, 0.020448
12.320092, -0.007768, -0.023249, 0.020034
12.340093, 0.000022, -0.015743, 0.029411
12.360093, -0.004905, -0.012197, 0.032496
12.380094, -0.016201, -0.014213, 0.021678
12.400094, -0.021394, -0.023282, 0.023754
12.420094, -0.013982, -0.021005, 0.013024
12.440095, -0.002930, -0.015137, 0.025050
12.460095, -0.003373, -0.014184, 0.028687
12.480096, -0.012007, -0.016420, 0.028281
12.500096, -0.017977, -0.019482, 0.024456
12.520097, -0.008744, -0.014566, 0.023855
12.540097, 0.007590, -0.000814, 0.031437
12.560098, 0.011141, -0.000984, 0.048934
12.580098, -0.002974, -0.010924, 0.042411
12.600099, -0.018243, -0.015289, 0.023401
12.620099, -0.017244, -0.020208, 0.022135
12.640100, -0.005526, -0.013082, 0.015765
12.660100, 0.002020, -0.001337, 0.022279
12.680100, -0.002175, -0.004169, 0.026352
12.700101, -0.015713, -0.013407, 0.020086
12.720101, -0.022016, -0.023696, 0.016166
12.740102, -0.014359, -0.025871, 0.014186
12.760102, -0.001198, -0.013639, 0.016869
12.780103, 0.002996, -0.004674, 0.030250
12.800103, -0.006702, -0.006991, 0.029537
12.820104, -0.011896, -0.010739, 0.020766
12.840104, -0.004483, -0.008773, 0.023652
12.860105, 0.009521, 0.000424, 0.028970
12.880105, 0.016911, 0.011771, 0.033787
12.900105, 0.008367, 0.010984, 0.038555
12.920106, -0.005349, -0.001690, 0.027227
12.940106, -0.008123, -0.010731, 0.019480
12.960107, 0.002397, -0.009805, 0.021020
12.980107, 0.009920, -0.001292, 0.025684
13.000108, 0.002508, -0.003911, 0.036057
13.020108, -0.011074, -0.012112, 0.025753
13.040109, -0.014648, -0.019821, 0.024812
13.060109, -0.007501, -0.021088, 0.023941
13.080110, 0.001953, -0.014954, 0.030249
13.100110, 0.001087, -0.005209, 0.029761
13.120111, -0.008167, -0.007068, 0.035086
13.140111, -0.015624, -0.018326, 0.033086
13.160111, -0.006236, -0.017665, 0.030629
13.180112, 0.009832, 0.000687, 0.034685
13.200112, 0.019219, 0.019986, 0.039171
13.220113, 0.014204, 0.022231, 0.048129
13.240113, 0.004594, 0.012921, 0.039650
13.260114, 0.005571, 0.004853, 0.033417
13.280114, 0.013937, 0.005146, 0.031939
13.300115, 0.014692, 0.003083, 0.041107
13.320115, 0.000111, -0.007472, 0.037290
13.340116, -0.013738, -0.014889, 0.019466
13.360116, -0.016201, -0.021995, 0.021677
13.380116, -0.012362, -0.028367, 0.022045
13.400117, -0.006969, -0.026873, 0.026388
13.420117, -0.009454, -0.023156, 0.027139
13.440118, -0.021461, -0.024759, 0.025201
13.460118, -0.025522, -0.017791, 0.002466
