t_tm, tm1, tm2, tm3
10.240045, 1.106188, -12.665203, 8.109189
10.260045, 1.103544, -12.665096, 8.109905
10.280046, 1.101557, -12.660770, 8.109279
10.300046, 1.100013, -12.662171, 8.111071
10.320046, 1.099394, -12.662016, 8.111230
10.340047, 1.102171, -12.658043, 8.107968
10.360047, 1.101059, -12.656007, 8.107724
10.380048, 1.101185, -12.651242, 8.103936
10.400048, 1.096632, -12.652619, 8.108776
10.420049, 1.101080, -12.655111, 8.109344
10.440049, 1.098209, -12.653641, 8.109426
10.460050, 1.097099, -12.653731, 8.110622
10.480050, 1.097189, -12.654598, 8.111487
10.500051, 1.092911, -12.650433, 8.111058
10.520051, 1.092315, -12.650721, 8.112306
10.540051, 1.095195, -12.653459, 8.113289
10.560052, 1.096735, -12.656351, 8.113868
10.580052, 1.095481, -12.657935, 8.115536
10.600053, 1.095220, -12.658706, 8.116855
10.620053, 1.092913, -12.658376, 8.118739
10.640054, 1.091858, -12.657897, 8.118718
10.660054, 1.095919, -12.658030, 8.117169
10.680055, 1.094534, -12.657640, 8.117647
10.700055, 1.093319, -12.659559, 8.119807
10.720056, 1.095956, -12.661489, 8.120257
10.740056, 1.098644, -12.661800, 8.119454
10.760056, 1.099070, -12.663499, 8.121314
10.780057, 1.100310, -12.663877, 8.119999
10.800057, 1.099077, -12.663203, 8.121257
10.820058, 1.096463, -12.662489, 8.122404
10.840058, 1.097479, -12.662696, 8.121541
10.860059, 1.096419, -12.662010, 8.122864
10.880059, 1.099695, -12.664017, 8.121337
10.900060, 1.100612, -12.666333, 8.123119
10.920060, 1.106308, -12.668108, 8.121663
10.940061, 1.108282, -12.668836, 8.120743
10.960061, 1.105821, -12.667832, 8.122051
10.980062, 1.101874, -12.667224, 8.124684
11.000062, 1.098936, -12.663872, 8.124095
11.020062, 1.099423, -12.664075, 8.123032
11.040063, 1.101173, -12.664199, 8.123056
11.060063, 1.104457, -12.666294, 8.123416
11.080064, 1.104955, -12.665795, 8.122442
11.100064, 1.105735, -12.666650, 8.122960
11.120065, 1.105234, -12.668823, 8.125278
11.140065, 1.102670, -12.668680, 8.126389
11.160066, 1.102903, -12.669549, 8.127367
11.180066, 1.101956, -12.673644, 8.130384
11.200067, 1.103706, -12.673804, 8.129522
11.220067, 1.106950, -12.672606, 8.126888
11.240067, 1.108268, -12.671774, 8.126125
11.260068, 1.107869, -12.667135, 8.125084
11.280068, 1.109388, -12.664515, 8.122083
11.300069, 1.110880, -12.666395, 8.121377
11.320069, 1.111473, -12.666552, 8.122494
11.340070, 1.109170, -12.665411, 8.124149
11.360070, 1.105636, -12.659916, 8.121643
11.380071, 1.107765, -12.663390, 8.122876
11.400071, 1.106896, -12.660180, 8.121658
11.420072, 1.108443, -12.658998, 8.120528
11.440072, 1.107014, -12.656322, 8.120752
11.460073, 1.103844, -12.650516, 8.117798
11.480073, 1.104668, -12.648628, 8.116215
11.500073, 1.105258, -12.645300, 8.114378
11.520074, 1.105178, -12.645501, 8.114514
11.540074, 1.104753, -12.646498, 8.116061
11.560075, 1.099127, -12.646134, 8.118174
11.580075, 1.100219, -12.646085, 8.119376
11.600076, 1.100199, -12.645256, 8.118077
11.620076, 1.104039, -12.646106, 8.115510
11.640077, 1.106284, -12.646075, 8.114434
11.660077, 1.109115, -12.646890, 8.113769
11.680078, 1.108212, -12.648650, 8.115736
11.700078, 1.108851, -12.649932, 8.115784
11.720078, 1.105182, -12.649589, 8.118410
11.740079, 1.103907, -12.646716, 8.117805
11.760079, 1.100649, -12.645442, 8.117430
11.780080, 1.103742, -12.646351, 8.118404
11.800080, 1.102148, -12.644313, 8.117889
11.820081, 1.102929, -12.646770, 8.118155
11.840081, 1.106127, -12.648963, 8.118733
11.860082, 1.109539, -12.650580, 8.118227
11.880082, 1.108792, -12.650826, 8.118745
11.900083, 1.111046, -12.651998, 8.118477
11.920083, 1.109118, -12.649740, 8.119307
11.940084, 1.108542, -12.651052, 8.120998
11.960084, 1.107104, -12.650327, 8.120009
11.980084, 1.105530, -12.651593, 8.121339
12.000085, 1.105547, -12.652392, 8.122538
12.020085, 1.103673, -12.655300, 8.126406
12.040086, 1.103961, -12.653959, 8.125696
12.060086, 1.105140, -12.656117, 8.126217
