t_uk, uk1, uk2, uk3
10.640054, -0.002292, -0.000996, -0.002015
10.660054, -0.001887, -0.001500, -0.001873
10.680055, -0.002881, -0.000688, -0.001310
10.700055, -0.002106, -0.001427, -0.001393
10.720056, -0.001904, -0.001011, -0.001364
10.740056, -0.001908, -0.001356, -0.001638
10.760056, -0.002204, -0.000854, -0.001943
10.780057, -0.001679, -0.001031, -0.001918
10.800057, -0.002416, -0.001472, -0.001467
10.820058, -0.001948, -0.001146, -0.001530
10.840058, -0.002069, -0.001123, -0.001600
10.860059, -0.001517, -0.001408, -0.002093
10.880059, -0.002365, -0.001150, -0.001881
10.900060, -0.002312, -0.000922, -0.001692
10.920060, -0.002133, -0.001107, -0.002034
10.940061, -0.001792, -0.001452, -0.002035
10.960061, -0.002478, -0.001174, -0.001979
10.980062, -0.002252, -0.000613, -0.001900
11.000062, -0.002492, -0.000682, -0.001214
11.020062, -0.001929, -0.000780, -0.001710
11.040063, -0.002297, -0.000180, -0.002097
11.060063, -0.002228, -0.000592, -0.001926
11.080064, -0.002158, -0.001636, -0.001393
11.100064, -0.002342, -0.001265, -0.001378
11.120065, -0.001725, -0.001398, -0.001779
11.140065, -0.002225, -0.001796, -0.001333
11.160066, -0.002818, -0.001508, -0.001610
11.180066, -0.002039, -0.001240, -0.001513
11.200067, -0.002409, -0.000867, -0.001321
11.220067, -0.001611, -0.001452, -0.001483
11.240067, -0.000027, -0.000445, -0.000449
11.260068, 0.000229, -0.000320, -0.000077
11.280068, -0.000250, 0.000371, 0.000036
11.300069, 0.000136, -0.000072, -0.000028
11.320069, 0.000066, -0.000276, 0.000266
11.340070, -0.000181, 0.000113, 0.000178
11.360070, -0.000661, -0.000033, 0.000186
11.380071, -0.000088, -0.000115, 0.000865
11.400071, -0.000299, -0.000025, 0.000155
11.420072, -0.000391, -0.000194, -0.000105
11.440072, 0.000485, -0.000490, 0.000296
11.460073, -0.000032, -0.000349, -0.000452
11.480073, -0.000164, 0.000088, -0.000611
11.500073, -0.000391, -0.000690, 0.000346
11.520074, 0.000055, 0.000104, 0.001235
11.540074, 0.000034, -0.000206, 0.000540
11.560075, -0.000822, 0.000039, 0.000009
11.580075, -0.000456, -0.000259, -0.000064
11.600076, -0.000074, -0.000507, 0.000055
11.620076, 0.000025, 0.000322, -0.000023
