t_uk, uk1, uk2, uk3
11.820081, 0.000327, 0.000609, 0.000831
11.840081, 0.000218, -0.000439, 0.001006
11.860082, 0.000539, -0.000301, 0.000574
11.880082, 0.000400, -0.000041, 0.000807
11.900083, 0.000280, -0.000009, 0.001010
11.920083, 0.000049, 0.000557, 0.000306
11.940084, 0.000534, -0.000569, 0.001403
11.960084, 0.000473, 0.000546, 0.001039
11.980084, 0.000260, -0.000134, 0.000983
12.000085, 0.000191, -0.000019, 0.000640
12.020085, 0.000828, 0.000222, 0.000926
12.040086, 0.000007, 0.000315, 0.001303
12.060086, 0.000510, 0.000031, 0.000991
12.080087, 0.000207, -0.000321, 0.000985
