t_uk, uk1, uk2, uk3
11.640077, -0.000267, 0.003423, -0.000829
11.660077, 0.008358, 0.004053, 0.003696
11.680078, 0.004739, 0.001423, 0.002916
11.700078, -0.009986, -0.003987, 0.002243
11.720078, -0.009261, -0.011858, 0.008320
11.740079, -0.008438, -0.015280, 0.012132
11.760079, -0.018406, -0.023508, 0.007216
11.780080, -0.023831, -0.031234, 0.005207
11.800080, -0.023836, -0.031092, 0.005395
11.820081, -0.020112, -0.026403, 0.009670
11.840081, -0.013665, -0.023672, 0.009950
11.860082, -0.013674, -0.018003, 0.007838
11.880082, -0.015360, -0.017271, 0.003573
11.900083, -0.007364, -0.016315, 0.001404
11.920083, -0.001214, -0.006756, 0.002102
11.940084, -0.001073, 0.003282, 0.002634
11.960084, 0.001291, 0.003107, 0.001951
11.980084, 0.000395, 0.000825, -0.000268
12.000085, -0.004238, -0.001142, 0.002484
12.020085, -0.003924, -0.006759, 0.006154
12.040086, -0.006183, -0.012539, 0.006065
12.060086, -0.017343, -0.015725, 0.001485
12.080087, -0.021621, -0.021511, -0.001647
