t, adc1, adc2, adc3
5.299996, 3071.000000, 2053.000000, 1021.000000
5.319996, 3076.000000, 2051.000000, 1021.000000
5.339996, 3072.000000, 2051.000000, 1023.000000
5.359996, 3078.000000, 2048.000000, 1026.000000
5.379996, 3072.000000, 2051.000000, 1022.000000
5.399996, 3072.000000, 2047.000000, 1024.000000
5.419996, 3073.000000, 2045.000000, 1029.000000
5.439996, 3071.000000, 2056.000000, 1022.000000
5.459996, 3070.000000, 2047.000000, 1019.000000
5.479996, 3072.000000, 2051.000000, 1022.000000
5.499996, 3071.000000, 2050.000000, 1021.000000
5.519996, 3071.000000, 2054.000000, 1021.000000
5.539996, 3076.000000, 2050.000000, 1022.000000
5.559996, 3071.000000, 2055.000000, 1022.000000
5.579996, 3073.000000, 2048.000000, 1019.000000
5.599996, 3072.000000, 2048.000000, 1019.000000
5.619996, 3073.000000, 2048.000000, 1023.000000
5.639996, 3072.000000, 2050.000000, 1022.000000
5.659996, 3072.000000, 2048.000000, 1024.000000
5.679996, 3073.000000, 2048.000000, 1023.000000
5.699996, 3072.000000, 2048.000000, 1019.000000
5.719995, 3072.000000, 2048.000000, 1023.000000
5.739995, 3072.000000, 2050.000000, 1022.000000
5.759995, 3072.000000, 2047.000000, 1017.000000
5.779995, 3072.000000, 2051.000000, 1022.000000
5.799995, 3072.000000, 2056.000000, 1019.000000
5.819995, 3072.000000, 2058.000000, 1021.000000
5.839995, 3072.000000, 2052.000000, 1018.000000
5.859995, 3071.000000, 2052.000000, 1022.000000
5.879995, 3072.000000, 2048.000000, 1019.000000
5.899995, 3073.000000, 2047.000000, 1031.000000
5.919995, 3072.000000, 2049.000000, 1022.000000
5.939995, 3073.000000, 2047.000000, 1023.000000
5.959995, 3072.000000, 2047.000000, 1015.000000
5.979995, 3072.000000, 2042.000000, 1023.000000
5.999995, 3075.000000, 2049.000000, 1019.000000
6.019995, 3071.000000, 2052.000000, 1023.000000
6.039995, 3072.000000, 2056.000000, 1020.000000
6.059995, 3074.000000, 2048.000000, 1024.000000
6.079995, 3071.000000, 2052.000000, 1022.000000
6.099995, 3072.000000, 2053.000000, 1023.000000
6.119995, 3071.000000, 2045.000000, 1022.000000
6.139995, 3072.000000, 2045.000000, 1030.000000
6.159995, 3075.000000, 2048.000000, 1020.000000
6.179995, 3072.000000, 2051.000000, 1022.000000
6.199995, 3079.000000, 2048.000000, 1023.000000
6.219995, 3072.000000, 2047.000000, 1019.000000
6.239995, 3077.000000, 2048.000000, 1027.000000
6.259995, 3076.000000, 2049.000000, 1023.000000
6.279995, 3071.000000, 2046.000000, 1027.000000
6.299995, 3077.000000, 2049.000000, 1026.000000
6.319995, 3072.000000, 2046.000000, 1027.000000
6.339995, 3075.000000, 2049.000000, 1022.000000
6.359995, 3071.000000, 2052.000000, 1022.000000
6.379995, 3076.000000, 2049.000000, 1028.000000
6.399995, 3076.000000, 2049.000000, 1022.000000
6.419995, 3071.000000, 2049.000000, 1022.000000
6.439995, 3073.000000, 2049.000000, 1028.000000
6.459995, 3076.000000, 2049.000000, 1022.000000
6.479995, 3071.000000, 2058.000000, 1024.000000
6.499995, 3072.000000, 2048.000000, 1027.000000
6.519995, 3072.000000, 2048.000000, 1025.000000
6.539995, 3071.000000, 2054.000000, 1022.000000
6.559995, 3072.000000, 2050.000000, 1020.000000
6.579995, 3077.000000, 2047.000000, 1026.000000
6.599995, 3072.000000, 2041.000000, 1023.000000
6.619995, 3072.000000, 2048.000000, 1020.000000
6.639995, 3082.000000, 2048.000000, 1013.000000
6.659995, 3071.000000, 2051.000000, 1023.000000
6.679995, 3072.000000, 2047.000000, 1029.000000
6.699995, 3077.000000, 2047.000000, 1027.000000
6.719995, 3072.000000, 2044.000000, 1026.000000
6.739995, 3072.000000, 2049.000000, 1028.000000
6.759995, 3072.000000, 2051.000000, 1025.000000
6.779994, 3074.000000, 2049.000000, 1014.000000
6.799994, 3072.000000, 2050.000000, 1022.000000
6.819994, 3075.000000, 2047.000000, 1034.000000
6.839994, 3071.000000, 2049.000000, 1020.000000
6.859994, 3071.000000, 2054.000000, 1022.000000
6.879994, 3073.000000, 2043.000000, 1033.000000
6.899994, 3072.000000, 2052.000000, 1022.000000
6.919994, 3072.000000, 2047.000000, 1023.000000
6.939994, 3071.000000, 2045.000000, 1023.000000
6.959994, 3072.000000, 2047.000000, 1015.000000
6.979994, 3075.000000, 2051.000000, 1021.000000
6.999994, 3072.000000, 2056.000000, 1025.000000
7.019994, 3071.000000, 2052.000000, 1022.000000
7.039994, 3071.000000, 2053.000000, 1021.000000
7.059994, 3072.000000, 2054.000000, 1021.000000
7.079994, 3077.000000, 2048.000000, 1026.000000
7.099994, 3072.000000, 2059.000000, 1022.000000
7.119994, 3074.000000, 2048.000000, 1023.000000
7.139994, 3072.000000, 2048.000000, 1026.000000
7.159994, 3072.000000, 2047.000000, 1024.000000
