t, phi, uk, ur, tm
3.760000, -0.011239, -0.029888, 39.110813, 0.002867
3.780000, -0.012144, -0.029261, 39.622425, 0.000179
3.800000, -0.012801, -0.020964, 42.185715, 0.005840
3.820000, -0.012855, -0.009079, 42.708584, 0.012440
3.840000, -0.013147, -0.000551, 42.717113, 0.015478
3.860000, -0.013721, 0.000415, 42.718079, 0.013513
3.880000, -0.013592, -0.003820, 42.202858, 0.011076
3.900000, -0.014225, -0.011404, 45.261253, 0.009723
3.920000, -0.014627, -0.017414, 46.277275, 0.006709
3.940000, -0.015494, -0.019039, 43.209610, -0.002959
3.960000, -0.016019, -0.007854, 44.753819, 0.002999
3.980000, -0.015682, 0.005705, 45.278362, 0.012102
4.000000, -0.015726, 0.008960, 37.616638, 0.000663
4.020000, -0.015709, 0.006501, 48.345200, 0.017542
4.040000, -0.016002, -0.000043, 45.272614, 0.007853
4.060000, -0.016644, -0.010470, 42.707195, -0.004420
4.080000, -0.016499, -0.004709, 45.267948, 0.003389
4.100000, -0.016618, 0.007988, 42.725651, 0.004961
4.120000, -0.016721, 0.014570, 45.287228, 0.012124
4.140000, -0.017068, 0.013330, 45.797035, 0.010879
4.160000, -0.017433, 0.001525, 47.829174, 0.006834
4.180000, -0.017960, -0.008046, 47.819603, -0.000222
4.200000, -0.018315, -0.004059, 43.224590, -0.007467
4.220000, -0.018362, 0.010501, 45.794205, 0.003944
4.240000, -0.018050, 0.021834, 45.805538, 0.010965
4.260000, -0.017619, 0.021810, 44.783482, 0.011073
4.280000, -0.017514, 0.010988, 48.349686, 0.012097
4.300000, -0.017559, -0.000522, 45.783184, 0.001832
4.320000, -0.017514, -0.004549, 48.334148, 0.004293
4.340000, -0.018102, 0.002526, 48.852211, 0.006201
4.360000, -0.018304, 0.008752, 46.303444, 0.004169
4.380000, -0.018279, 0.010318, 45.282974, 0.003343
4.400000, -0.018019, 0.006928, 47.834579, 0.007046
4.420000, -0.018172, 0.000140, 48.338837, 0.003845
4.440000, -0.018164, -0.000727, 47.315937, 0.001722
4.460000, -0.017908, 0.005993, 48.344688, 0.007911
4.480000, -0.017438, 0.011907, 45.284565, 0.007727
4.500000, -0.017255, 0.010782, 45.794487, 0.008803
4.520000, -0.016827, 0.002927, 50.896618, 0.015274
4.540000, -0.017019, -0.010498, 50.372204, 0.006854
4.560000, -0.017012, -0.017699, 47.809952, -0.001029
4.580000, -0.016952, -0.012404, 47.815247, 0.001889
4.600000, -0.017647, -0.001254, 48.337444, 0.005383
4.620000, -0.017828, 0.000806, 50.894497, 0.009943
4.640000, -0.018470, -0.007526, 51.397148, 0.003877
4.660000, -0.018911, -0.016320, 44.745350, -0.013589
4.680000, -0.018992, -0.008270, 50.885418, 0.000420
4.700000, -0.019851, 0.007198, 51.411873, 0.005382
4.720000, -0.019782, 0.014208, 50.396912, 0.007479
4.740000, -0.020025, 0.012437, 47.840088, 0.001259
4.760000, -0.019727, 0.007328, 50.901020, 0.005119
4.780000, -0.019739, 0.001165, 45.784870, -0.006620
4.800000, -0.019688, 0.003856, 50.897545, 0.003541
4.820000, -0.018776, 0.014862, 47.331524, 0.006945
4.840000, -0.018382, 0.018981, 50.401684, 0.015848
4.860000, -0.018403, 0.012597, 48.351295, 0.009117
4.880000, -0.018694, -0.001706, 51.402969, 0.005844
4.900000, -0.018833, -0.012366, 51.392311, -0.000103
4.920000, -0.019005, -0.012223, 45.771481, -0.010213
4.940000, -0.018815, 0.001935, 47.318600, 0.000283
4.960000, -0.018426, 0.015962, 48.354660, 0.010709
4.980000, -0.018476, 0.014271, 48.352970, 0.009647
5.000000, -0.018326, 0.003135, 47.319798, 0.002973
5.020000, -0.018405, -0.005891, 47.821758, -0.001039
5.040000, -0.018782, -0.004984, 45.267673, -0.006485
5.060000, -0.018450, 0.007895, 47.835545, 0.005694
5.080000, -0.017658, 0.019020, 48.357716, 0.015518
5.100000, -0.017650, 0.012060, 47.839710, 0.011199
5.120000, -0.017336, -0.003636, 47.313026, 0.003795
5.140000, -0.017548, -0.014268, 48.324429, -0.000733
5.160000, -0.017584, -0.011562, 45.772144, -0.003823
5.180000, -0.017456, -0.000811, 48.848873, 0.007280
5.200000, -0.017005, 0.006563, 46.812241, 0.009468
5.220000, -0.016828, 0.002333, 48.341030, 0.010676
5.240000, -0.017198, -0.009972, 50.372730, 0.006353
5.260000, -0.017605, -0.021367, 51.383308, 0.000617
5.280000, -0.018320, -0.021654, 49.850002, -0.005155
5.300000, -0.018924, -0.010535, 50.372169, -0.001289
5.320000, -0.019116, 0.000108, 47.827759, -0.001059
5.340000, -0.019250, 0.002664, 47.830315, -0.000343
5.360000, -0.019596, -0.000561, 48.338135, -0.002583
5.380000, -0.019344, -0.001241, 48.848442, -0.000987
5.400000, -0.019242, 0.003696, 48.853378, 0.001925
5.420000, -0.018994, 0.011047, 51.415722, 0.010971
5.440000, -0.018919, 0.012093, 47.839741, 0.005802
5.460000, -0.018857, 0.004407, 47.321072, 0.001348
5.480000, -0.018879, -0.003391, 48.335304, -0.000943
5.500000, -0.018962, -0.008488, 47.819160, -0.004716
5.520000, -0.019525, -0.002785, 47.824863, -0.004255
5.540000, -0.019525, 0.009258, 44.770927, -0.003362
5.560000, -0.019302, 0.019494, 45.803200, 0.004450
5.580000, -0.018463, 0.021517, 44.272202, 0.006466
5.600000, -0.018051, 0.013706, 48.863388, 0.012034
5.620000, -0.017891, 0.001884, 42.719547, -0.003530
5.640000, -0.017697, -0.002216, 47.825436, 0.003829
5.660000, -0.018048, 0.003649, 45.787354, 0.001841
5.680000, -0.018109, 0.008838, 44.770508, 0.002467
5.700000, -0.018034, 0.010863, 45.794567, 0.005522
5.720000, -0.018113, 0.004828, 47.321491, 0.004731
5.740000, -0.018362, -0.004288, 48.334408, 0.000811
5.760000, -0.018738, -0.006110, 43.222542, -0.010302
5.780000, -0.018821, 0.003013, 42.720676, -0.006931
5.800000, -0.018887, 0.019172, 45.802876, 0.006058
5.820000, -0.018080, 0.024917, 45.297573, 0.011527
5.840000, -0.018034, 0.018267, 48.356964, 0.013537
5.860000, -0.017443, 0.002796, 45.275452, 0.003134
5.880000, -0.017159, -0.006965, 43.221687, -0.003995
5.900000, -0.017122, -0.003018, 44.758652, 0.000722
5.920000, -0.016978, 0.006493, 47.834145, 0.011266
5.940000, -0.017341, 0.009515, 45.793221, 0.007803
5.960000, -0.017329, 0.002060, 45.785763, 0.004106
