t, phi, uk, ur, tm
9.580000, 0.019625, -0.010338, -57.959606, -0.018928
9.600000, 0.019775, -0.012602, -58.983963, -0.021144
9.620000, 0.020251, -0.000806, -56.928101, -0.009751
9.640000, 0.020332, 0.014991, -57.423290, -0.002332
9.660000, 0.020957, 0.017194, -58.443180, -0.000280
9.680000, 0.020845, 0.006266, -54.366096, 0.000629
9.700000, 0.020696, -0.005953, -57.955219, -0.012158
9.720000, 0.020376, -0.001665, -58.462040, -0.012227
9.740000, 0.021097, 0.019047, -57.419231, 0.002969
9.760000, 0.021649, 0.029963, -57.919304, 0.009944
9.780000, 0.022312, 0.020262, -57.418018, 0.008758
9.800000, 0.022423, 0.007558, -58.452816, 0.001134
9.820000, 0.022775, 0.009585, -58.450790, 0.003653
9.840000, 0.023311, 0.021986, -56.905308, 0.014743
9.860000, 0.023684, 0.022992, -58.437382, 0.014261
9.880000, 0.024203, 0.009750, -55.895573, 0.014122
9.900000, 0.023792, -0.005759, -57.955025, 0.001145
9.920000, 0.023501, -0.007457, -54.890804, 0.004202
9.940000, 0.023808, 0.003307, -54.369057, 0.011779
9.960000, 0.023915, 0.003719, -54.879631, 0.011583
9.980000, 0.023807, -0.011156, -58.471531, -0.002362
10.000000, 0.022938, -0.024220, -55.418556, -0.007475
10.020000, 0.022307, -0.021538, -57.459820, -0.012255
10.040000, 0.022113, -0.006836, -55.401173, -0.002261
10.060000, 0.021925, 0.001739, -55.392597, 0.001245
10.080000, 0.021792, -0.009044, -54.892391, -0.003880
10.100000, 0.021657, -0.024530, -51.330853, -0.006223
10.120000, 0.020797, -0.032268, -51.849575, -0.014632
10.140000, 0.019711, -0.027010, -55.421345, -0.022638
10.160000, 0.019461, -0.015948, -55.410282, -0.018150
10.180000, 0.019160, -0.010857, -54.383221, -0.015157
10.200000, 0.018429, -0.015150, -55.409485, -0.022151
10.220000, 0.017847, -0.013851, -54.897202, -0.023118
10.240000, 0.017583, -0.001791, -55.907112, -0.019909
10.260000, 0.017466, 0.015027, -54.868320, -0.010241
10.280000, 0.018025, 0.020628, -56.906666, -0.008479
10.300000, 0.018365, 0.011813, -60.492508, -0.017473
10.320000, 0.018730, 0.009808, -56.406502, -0.010050
10.340000, 0.018784, 0.020652, -57.417629, -0.006091
10.360000, 0.019247, 0.033662, -58.426712, 0.000700
10.380000, 0.020126, 0.034207, -57.915058, 0.005583
10.400000, 0.020875, 0.022302, -60.993004, -0.002359
10.420000, 0.021076, 0.014267, -58.446106, -0.001242
10.440000, 0.021336, 0.024603, -58.435772, 0.005059
10.460000, 0.021927, 0.035895, -57.913372, 0.014112
10.480000, 0.022670, 0.033410, -58.426964, 0.015171
10.500000, 0.023332, 0.018010, -60.486309, 0.006825
10.520000, 0.023431, 0.009905, -57.939362, 0.007473
10.540000, 0.023299, 0.015697, -57.933571, 0.009816
10.560000, 0.023785, 0.023063, -54.860287, 0.020744
10.580000, 0.024426, 0.017580, -58.953781, 0.013851
10.600000, 0.024021, 0.000237, -54.883110, 0.010286
10.620000, 0.023614, -0.011284, -55.916607, 0.001046
10.640000, 0.023491, -0.010641, -54.893990, 0.002562
10.660000, 0.023344, -0.000680, -52.839962, 0.010376
10.680000, 0.023208, -0.002467, -55.396801, 0.004601
10.700000, 0.022802, -0.015167, -52.343464, 0.001648
10.720000, 0.022341, -0.028228, -55.933548, -0.012893
10.740000, 0.022144, -0.027560, -55.421894, -0.012541
10.760000, 0.021732, -0.014114, -52.853394, -0.003249
10.780000, 0.021634, -0.006770, -50.291119, 0.004319
10.800000, 0.021521, -0.016695, -52.344990, -0.004583
10.820000, 0.021075, -0.033532, -52.872814, -0.015800
10.840000, 0.020369, -0.038777, -52.878059, -0.021447
10.860000, 0.020025, -0.029437, -52.357731, -0.017365
10.880000, 0.019715, -0.014620, -50.809956, -0.008667
10.900000, 0.019826, -0.008397, -49.781761, -0.003347
10.920000, 0.019996, -0.017327, -52.345623, -0.011405
10.940000, 0.019644, -0.027553, -50.311901, -0.014607
10.960000, 0.019183, -0.026353, -49.799717, -0.015112
10.980000, 0.018453, -0.013830, -52.342125, -0.016228
11.000000, 0.018490, 0.002707, -51.303616, -0.006048
11.020000, 0.018613, 0.008752, -51.808556, -0.003347
11.040000, 0.018912, 0.003762, -57.434517, -0.014028
11.060000, 0.018750, 0.004140, -52.835140, -0.006798
11.080000, 0.019471, 0.016370, -58.444004, -0.007030
11.100000, 0.020358, 0.032219, -52.807064, 0.014163
11.120000, 0.021507, 0.037896, -51.779411, 0.023635
11.140000, 0.021384, 0.019794, -54.863556, 0.008863
11.160000, 0.021186, 0.000524, -52.327770, 0.002635
11.180000, 0.020907, -0.002252, -52.330547, 0.000051
11.200000, 0.020741, 0.007671, -52.831612, 0.003466
11.220000, 0.021292, 0.019917, -54.863434, 0.008530
11.240000, 0.021688, 0.019167, -52.820114, 0.013281
11.260000, 0.021872, 0.006061, -52.833221, 0.007481
11.280000, 0.021544, -0.005222, -52.844501, 0.000417
11.300000, 0.021197, -0.003430, -52.842712, -0.000163
11.320000, 0.020587, 0.004210, -55.390125, -0.003222
11.340000, 0.020676, 0.007120, -53.343147, 0.002056
11.360000, 0.020753, 0.001032, -55.393303, -0.004109
11.380000, 0.020540, -0.008730, -51.826038, -0.003910
11.400000, 0.020777, -0.011471, -53.361740, -0.006850
11.420000, 0.020580, -0.008289, -49.781654, -0.000081
11.440000, 0.020345, -0.006456, -53.867832, -0.007035
11.460000, 0.019871, -0.014936, -52.343231, -0.010737
11.480000, 0.019472, -0.023212, -50.307564, -0.013157
11.500000, 0.018682, -0.030499, -53.380768, -0.025344
11.520000, 0.018445, -0.022896, -54.906242, -0.025113
11.540000, 0.018321, -0.004049, -53.865425, -0.014457
11.560000, 0.018652, 0.008103, -52.320194, -0.004363
11.580000, 0.018618, 0.002436, -50.281914, -0.003921
11.600000, 0.018029, -0.011999, -52.340294, -0.017116
11.620000, 0.017938, -0.015312, -54.898663, -0.023466
11.640000, 0.017897, -0.000678, -52.839958, -0.012855
11.660000, 0.018339, 0.017475, -52.310818, -0.000993
11.680000, 0.018628, 0.020704, -52.818577, 0.001001
11.700000, 0.018817, 0.011517, -49.761845, 0.002351
11.720000, 0.019099, 0.000930, -52.838352, -0.006918
11.740000, 0.019339, 0.003862, -52.324432, -0.003566
11.760000, 0.019294, 0.017673, -55.376663, -0.001974
11.780000, 0.019948, 0.029006, -55.365330, 0.006508
11.800000, 0.020257, 0.028580, -52.299717, 0.012764
11.820000, 0.020219, 0.017464, -54.865887, 0.002725
11.840000, 0.020349, 0.012661, -52.315632, 0.005160
11.860000, 0.020383, 0.021275, -54.862076, 0.005338
11.880000, 0.021118, 0.030126, -52.809155, 0.016354
11.900000, 0.021412, 0.027151, -63.543209, -0.001930
11.920000, 0.022070, 0.018346, -52.820934, 0.014496
11.940000, 0.022698, 0.014042, -52.314255, 0.015874
11.960000, 0.022758, 0.007462, -54.364899, 0.009388
11.980000, 0.023359, 0.004461, -50.279888, 0.017316
12.000000, 0.023347, -0.003676, -48.754944, 0.015754
12.020000, 0.023353, -0.023948, -47.753242, 0.007320
12.040000, 0.022178, -0.044029, -49.817394, -0.011215
12.060000, 0.021102, -0.049907, -48.801174, -0.017038
12.080000, 0.020029, -0.038343, -46.745667, -0.012370
12.100000, 0.019043, -0.025334, -47.243645, -0.010898
12.120000, 0.018722, -0.019143, -50.303493, -0.014314
12.140000, 0.018090, -0.019914, -47.749210, -0.013102
12.160000, 0.017617, -0.024289, -49.797653, -0.020750
12.180000, 0.017005, -0.022634, -52.350929, -0.026828
12.200000, 0.016556, -0.007990, -53.358257, -0.023106
12.220000, 0.016716, 0.010294, -52.828987, -0.012378
12.240000, 0.017210, 0.019414, -52.308880, -0.004835
12.260000, 0.017990, 0.012947, -51.804363, -0.003898
12.280000, 0.018094, -0.001366, -49.263744, -0.006347
12.300000, 0.017882, -0.006908, -49.780270, -0.010892
12.320000, 0.017700, -0.001227, -52.329521, -0.013113
12.340000, 0.018137, 0.011980, -49.250397, 0.000540
12.360000, 0.018183, 0.014830, -49.758533, 0.001310
12.380000, 0.018466, 0.005905, -47.212402, 0.002328
12.400000, 0.018277, -0.001708, -49.775070, -0.006597
12.420000, 0.018214, 0.002611, -52.325684, -0.008993
12.440000, 0.018236, 0.019688, -52.819592, -0.001178
12.460000, 0.018578, 0.035102, -49.227276, 0.014036
12.480000, 0.019115, 0.034210, -52.805073, 0.009861
12.500000, 0.019496, 0.022248, -52.817032, 0.005479
12.520000, 0.019882, 0.016783, -52.822498, 0.004383
12.540000, 0.020436, 0.022967, -49.239410, 0.015866
12.560000, 0.021311, 0.027620, -49.234756, 0.021934
12.580000, 0.021837, 0.020444, -50.263905, 0.018853
12.600000, 0.021882, 0.000991, -50.283360, 0.009273
12.620000, 0.021991, -0.014283, -48.765553, 0.004645
12.640000, 0.021422, -0.018707, -52.857986, -0.006874
12.660000, 0.020971, -0.013312, -50.297661, -0.001794
12.680000, 0.020696, -0.001863, -49.775227, 0.003645
12.700000, 0.020431, -0.000566, -47.729862, 0.006599
12.720000, 0.019989, -0.011167, -47.229477, 0.000250
12.740000, 0.019125, -0.025372, -47.243683, -0.010567
12.760000, 0.018790, -0.030382, -44.693638, -0.010219
12.780000, 0.017897, -0.025890, -45.711239, -0.013487
12.800000, 0.018086, -0.018028, -44.170296, -0.006158
12.820000, 0.018166, -0.014517, -47.743813, -0.010066
12.840000, 0.017811, -0.020211, -47.749508, -0.014440
12.860000, 0.017081, -0.026242, -46.733566, -0.018866
12.880000, 0.016367, -0.025497, -46.732819, -0.021535
12.900000, 0.016563, -0.016024, -44.679279, -0.012506
12.920000, 0.016578, -0.003296, -47.221607, -0.010342
12.940000, 0.016987, 0.001758, -44.150513, -0.000904
12.960000, 0.016763, -0.003091, -46.710415, -0.008594
12.980000, 0.016513, -0.012871, -49.786236, -0.019727
13.000000, 0.016807, -0.010589, -47.739883, -0.013891
13.020000, 0.016782, 0.003078, -48.237206, -0.007992
13.040000, 0.017154, 0.016974, -50.267376, -0.002860
13.060000, 0.017660, 0.026506, -50.257843, 0.004084
13.080000, 0.018215, 0.026399, -49.746964, 0.007254
13.100000, 0.018602, 0.017279, -52.822002, -0.000829
13.120000, 0.018437, 0.011874, -50.272476, 0.000051
13.140000, 0.018495, 0.017026, -49.245350, 0.004601
13.160000, 0.018901, 0.026763, -50.257587, 0.009505
13.180000, 0.019459, 0.031715, -52.296581, 0.010938
13.200000, 0.019985, 0.028248, -50.256104, 0.014874
13.220000, 0.020408, 0.015585, -53.334682, 0.005162
13.240000, 0.020814, 0.007287, -50.277061, 0.007881
13.260000, 0.020868, 0.007560, -47.721737, 0.012547
13.280000, 0.021394, 0.008132, -47.721165, 0.015077
13.300000, 0.021616, 0.004409, -49.257969, 0.011574
13.320000, 0.021616, -0.007672, -44.670929, 0.013239
13.340000, 0.020973, -0.025941, -44.178211, 0.002183
13.360000, 0.020074, -0.039355, -44.702610, -0.009248
13.380000, 0.019410, -0.040205, -44.192474, -0.011650
13.400000, 0.018524, -0.031762, -54.404125, -0.028368
13.420000, 0.018113, -0.013026, -44.676281, -0.004387
13.440000, 0.017756, -0.002735, -44.665993, -0.000741
13.460000, 0.017521, -0.012638, -44.675896, -0.006717
13.480000, 0.017228, -0.026169, -44.689426, -0.014765
13.500000, 0.016203, -0.031440, -44.694695, -0.021783
13.520000, 0.016103, -0.025920, -47.244228, -0.023733
13.540000, 0.015594, -0.011426, -44.674683, -0.014329
13.560000, 0.015845, -0.001312, -43.131611, -0.005602
13.580000, 0.015934, -0.005496, -44.668751, -0.009899
13.600000, 0.015579, -0.015646, -50.299995, -0.025962
13.620000, 0.014817, -0.014165, -44.677422, -0.019019
13.640000, 0.015185, -0.001689, -48.241970, -0.017194
13.660000, 0.015741, 0.013276, -44.649979, -0.001295
13.680000, 0.016113, 0.021237, -47.197071, -0.000007
13.700000, 0.016530, 0.016687, -47.712608, -0.001372
13.720000, 0.016331, 0.007615, -46.699707, -0.005059
13.740000, 0.016453, 0.003000, -49.770363, -0.012010
13.760000, 0.016504, 0.011583, -49.761780, -0.007480
13.780000, 0.016854, 0.028922, -49.744442, 0.002720
13.800000, 0.017631, 0.041113, -51.265209, 0.009578
13.820000, 0.018442, 0.040493, -48.199791, 0.017880
13.840000, 0.019029, 0.025799, -47.192513, 0.014724
13.860000, 0.019252, 0.010786, -47.718510, 0.007275
13.880000, 0.019257, 0.003863, -50.280487, -0.000475
13.900000, 0.020040, 0.011921, -47.717373, 0.011206
13.920000, 0.020076, 0.017441, -49.755924, 0.010694
13.940000, 0.020655, 0.011818, -47.206493, 0.014635
13.960000, 0.020508, -0.002968, -44.666225, 0.010879
13.980000, 0.020845, -0.019220, -46.726543, 0.000715
14.000000, 0.020236, -0.026333, -46.733658, -0.005453
14.020000, 0.019943, -0.020742, -47.239052, -0.004756
14.040000, 0.019351, -0.013841, -44.166111, 0.001343
14.060000, 0.019489, -0.016095, -47.234406, -0.004357
14.080000, 0.018905, -0.025804, -47.755100, -0.012584
14.100000, 0.018183, -0.032946, -44.696201, -0.014093
14.120000, 0.016892, -0.033591, -44.185860, -0.019066
14.140000, 0.016101, -0.026650, -44.178921, -0.018951
14.160000, 0.015727, -0.014709, -45.189075, -0.016266
14.180000, 0.015541, -0.008414, -47.226723, -0.017337
14.200000, 0.015455, -0.008466, -49.781830, -0.022027
14.220000, 0.015196, -0.009396, -47.738693, -0.020159
14.240000, 0.014591, -0.006246, -47.735542, -0.021160
14.260000, 0.014496, 0.003109, -52.325188, -0.024596
14.280000, 0.014881, 0.020047, -51.286274, -0.012732
14.300000, 0.015350, 0.032490, -49.740871, -0.001901
14.320000, 0.016021, 0.028581, -52.299713, -0.005302
14.340000, 0.016301, 0.017666, -49.755699, -0.005293
14.360000, 0.016844, 0.011391, -49.250988, -0.005268
14.380000, 0.017258, 0.016686, -50.267662, -0.002563
14.400000, 0.018077, 0.024666, -48.215618, 0.008374
14.420000, 0.018600, 0.026870, -50.257481, 0.008275
14.440000, 0.018581, 0.017091, -47.712204, 0.007580
14.460000, 0.018308, 0.005876, -49.767487, -0.002653
14.480000, 0.018337, 0.005065, -51.812244, -0.006375
14.500000, 0.018461, 0.018945, -51.798363, 0.001125
14.520000, 0.019208, 0.035139, -51.782169, 0.012444
14.540000, 0.020169, 0.039347, -52.288948, 0.017796
14.560000, 0.020480, 0.026578, -52.812702, 0.011849
14.580000, 0.020495, 0.011454, -47.206856, 0.013770
14.600000, 0.020584, 0.002406, -46.193932, 0.011322
14.620000, 0.020781, -0.000223, -50.284573, 0.003970
14.640000, 0.020718, 0.001231, -47.217079, 0.009584
14.660000, 0.020634, -0.001974, -47.731270, 0.006757
14.680000, 0.020305, -0.014199, -50.298550, -0.005081
14.700000, 0.020153, -0.023188, -45.197552, -0.001652
14.720000, 0.019565, -0.024634, -44.176903, -0.003168
14.740000, 0.019349, -0.022603, -47.240913, -0.008224
14.760000, 0.018816, -0.018735, -47.237045, -0.008552
14.780000, 0.018210, -0.016460, -45.190823, -0.006559
14.800000, 0.017459, -0.022212, -45.196575, -0.012650
14.820000, 0.016977, -0.029494, -44.181763, -0.016643
14.840000, 0.016511, -0.030341, -44.693596, -0.019916
14.860000, 0.016052, -0.022636, -49.796001, -0.026598
14.880000, 0.015634, -0.006084, -46.713406, -0.014911
14.900000, 0.015358, 0.004880, -44.658375, -0.007143
14.920000, 0.015474, 0.004365, -47.724930, -0.012063
14.940000, 0.015720, -0.002955, -44.155224, -0.008676
14.960000, 0.015581, -0.007128, -48.247410, -0.018239
14.980000, 0.015197, -0.001387, -47.219696, -0.015273
15.000000, 0.015368, 0.015097, -47.714199, -0.007126
15.020000, 0.016169, 0.027699, -50.256649, -0.001675
15.040000, 0.016423, 0.028302, -49.745060, 0.000571
15.060000, 0.017140, 0.021543, -52.817738, -0.004921
15.080000, 0.017759, 0.020019, -51.797291, -0.001328
15.100000, 0.018403, 0.027591, -49.234787, 0.009515
15.120000, 0.019319, 0.034722, -50.249626, 0.015285
15.140000, 0.020579, 0.032722, -51.784588, 0.017078
15.160000, 0.020821, 0.022441, -47.195869, 0.020678
15.180000, 0.020859, 0.005949, -52.833332, 0.003108
15.200000, 0.021048, -0.002453, -47.220764, 0.009143
15.220000, 0.020494, -0.000322, -46.196659, 0.009570
15.240000, 0.020390, 0.004319, -45.170044, 0.013174
15.260000, 0.020126, 0.004502, -47.213806, 0.008702
15.280000, 0.020246, 0.001122, -44.662132, 0.011813
15.300000, 0.020244, -0.009627, -44.672882, 0.006407
15.320000, 0.019832, -0.021214, -45.195580, -0.002028
15.340000, 0.019492, -0.023483, -44.686737, -0.003759
15.360000, 0.019104, -0.017604, -44.680859, -0.002459
15.380000, 0.019111, -0.011710, -42.120033, 0.004824
15.400000, 0.019105, -0.013591, -44.676846, -0.000441
15.420000, 0.018590, -0.025031, -44.177299, -0.007526
15.440000, 0.018168, -0.033979, -41.631317, -0.009523
15.460000, 0.017146, -0.039501, -44.191772, -0.020952
15.480000, 0.016457, -0.034591, -44.697845, -0.022283
15.500000, 0.015689, -0.020528, -44.683784, -0.018494
15.520000, 0.015322, -0.008256, -45.182621, -0.014753
15.540000, 0.015324, -0.002971, -44.666225, -0.011230
15.560000, 0.015210, -0.006645, -44.158916, -0.012705
15.580000, 0.014376, -0.012187, -44.164455, -0.019045
15.600000, 0.014185, -0.010630, -43.651913, -0.018217
15.620000, 0.014579, -0.000954, -46.708279, -0.016834
15.640000, 0.014380, 0.012572, -44.650684, -0.007452
15.660000, 0.014623, 0.020639, -44.131630, -0.001506
15.680000, 0.015156, 0.019517, -44.643738, -0.000656
15.700000, 0.015433, 0.010912, -50.273438, -0.013247
15.720000, 0.015234, 0.010500, -45.674850, -0.006570
15.740000, 0.014907, 0.019995, -46.687328, -0.004912
15.760000, 0.015484, 0.033464, -44.629791, 0.007750
15.780000, 0.016457, 0.040796, -47.177513, 0.011288
15.800000, 0.017131, 0.037183, -48.714085, 0.009767
15.820000, 0.017643, 0.027329, -47.190979, 0.009582
15.840000, 0.017774, 0.019116, -46.688206, 0.006875
15.860000, 0.017500, 0.017395, -47.200912, 0.003979
15.880000, 0.017605, 0.024177, -44.128094, 0.012991
15.900000, 0.018080, 0.029674, -45.144691, 0.016056
15.920000, 0.018359, 0.025069, -43.616215, 0.017512
15.940000, 0.018838, 0.010334, -44.141937, 0.011295
15.960000, 0.019121, -0.003773, -44.667030, 0.004557
15.980000, 0.018863, -0.010284, -44.673538, 0.000187
16.000000, 0.018550, -0.007927, -41.605267, 0.005189
16.020000, 0.018501, -0.003305, -45.688656, 0.000430
16.040000, 0.018787, -0.003440, -44.155708, 0.004160
16.060000, 0.018449, -0.007715, -42.116039, 0.004009
16.080000, 0.018038, -0.020684, -44.683941, -0.008553
16.100000, 0.017133, -0.029727, -41.116077, -0.010942
16.120000, 0.016259, -0.029138, -40.093395, -0.012657
16.140000, 0.015357, -0.024085, -44.687340, -0.021695
16.160000, 0.014855, -0.011561, -42.630871, -0.014110
16.180000, 0.014664, 0.000093, -42.108231, -0.008213
16.200000, 0.014972, 0.001828, -42.106495, -0.006027
16.220000, 0.015328, -0.004600, -42.112923, -0.007740
16.240000, 0.015240, -0.011784, -42.120110, -0.011720
16.260000, 0.014494, -0.014569, -39.056854, -0.011146
16.280000, 0.014634, -0.010384, -39.052670, -0.008448
16.300000, 0.014653, -0.002248, -41.599586, -0.008576
16.320000, 0.014374, 0.004998, -39.037285, -0.001831
16.340000, 0.014988, 0.007427, -42.100899, -0.003147
16.360000, 0.015106, 0.005057, -42.103268, -0.003833
16.380000, 0.015243, 0.004017, -42.615292, -0.004629
16.400000, 0.014780, 0.007937, -42.611374, -0.004638
16.420000, 0.015584, 0.016564, -41.580772, 0.004844
16.440000, 0.016031, 0.026256, -39.527016, 0.015053
16.460000, 0.016463, 0.028595, -43.101700, 0.012055
16.480000, 0.016935, 0.023538, -39.018745, 0.018402
16.500000, 0.017397, 0.014353, -39.538918, 0.014903
16.520000, 0.017485, 0.002345, -38.528954, 0.010963
16.540000, 0.017328, -0.004988, -39.047272, 0.005752
16.560000, 0.017154, -0.003735, -40.579102, 0.003061
16.580000, 0.017391, 0.003697, -39.549572, 0.009524
16.600000, 0.017684, 0.009755, -35.966610, 0.019831
16.620000, 0.017531, 0.005058, -37.504269, 0.014242
16.640000, 0.017776, -0.008484, -37.006821, 0.009343
16.660000, 0.017944, -0.021274, -35.997643, 0.005352
16.680000, 0.017167, -0.030930, -37.029270, -0.004530
16.700000, 0.016526, -0.034074, -33.966373, -0.003684
16.720000, 0.015675, -0.031274, -36.518627, -0.010205
16.740000, 0.015159, -0.026328, -32.936653, -0.003908
16.760000, 0.014637, -0.021623, -33.442936, -0.004630
16.780000, 0.014048, -0.023102, -33.955402, -0.008741
16.800000, 0.013549, -0.027367, -36.514721, -0.017309
16.820000, 0.012977, -0.028735, -32.939060, -0.014421
16.840000, 0.012239, -0.028039, -33.449352, -0.018078
16.860000, 0.011753, -0.027473, -34.981747, -0.022444
16.880000, 0.011332, -0.019871, -33.441185, -0.017844
16.900000, 0.011212, -0.009919, -36.497272, -0.018513
16.920000, 0.011279, -0.000882, -37.510208, -0.015404
16.940000, 0.011547, 0.008205, -36.479149, -0.007980
16.960000, 0.011707, 0.008999, -36.989342, -0.007757
16.980000, 0.012515, 0.005582, -33.926716, -0.000874
17.000000, 0.013011, -0.001232, -36.488586, -0.006475
17.020000, 0.012850, -0.006532, -37.515858, -0.011545
17.040000, 0.013034, -0.001599, -35.977966, -0.005705
17.060000, 0.013045, 0.008285, -38.012028, -0.004127
17.080000, 0.013305, 0.016786, -39.536484, -0.001327
17.100000, 0.014109, 0.023589, -39.018696, 0.006375
17.120000, 0.015229, 0.023282, -37.997028, 0.012719
17.140000, 0.015305, 0.015159, -38.516140, 0.008102
17.160000, 0.015694, 0.005548, -40.058708, 0.002357
17.180000, 0.015946, 0.002830, -36.484524, 0.008079
17.200000, 0.016378, 0.004435, -39.037849, 0.006434
17.220000, 0.016489, 0.006643, -40.057613, 0.006296
17.240000, 0.016579, 0.008478, -39.033806, 0.009322
17.260000, 0.017491, 0.006805, -36.991535, 0.015807
17.280000, 0.017266, -0.003828, -36.491180, 0.010366
17.300000, 0.016808, -0.019501, -33.440815, 0.005697
17.320000, 0.016039, -0.031506, -33.452820, -0.003615
17.340000, 0.015392, -0.036582, -34.479866, -0.010641
17.360000, 0.014874, -0.031540, -33.963840, -0.009460
17.380000, 0.014833, -0.023914, -33.956215, -0.005804
17.400000, 0.014142, -0.020723, -36.508076, -0.011445
17.420000, 0.013519, -0.021231, -37.019569, -0.015214
17.440000, 0.012862, -0.021330, -35.997696, -0.016347
17.460000, 0.011908, -0.024037, -33.956337, -0.018337
17.480000, 0.011490, -0.026709, -37.536034, -0.027477
17.500000, 0.011366, -0.021450, -37.019791, -0.024508
17.520000, 0.011682, -0.010851, -42.630161, -0.027284
17.540000, 0.011498, 0.001592, -39.040691, -0.015806
17.560000, 0.012114, 0.009080, -42.099243, -0.014573
17.580000, 0.012009, 0.007709, -42.100616, -0.015712
17.600000, 0.012324, 0.002521, -41.594818, -0.016112
17.620000, 0.012423, -0.000908, -41.598248, -0.017411
17.640000, 0.012570, -0.001486, -41.598824, -0.017075
17.660000, 0.012773, 0.005041, -41.081310, -0.012076
17.680000, 0.012959, 0.015277, -45.159088, -0.013013
17.700000, 0.013322, 0.023536, -44.639721, -0.006456
17.720000, 0.013438, 0.026821, -44.125450, -0.003452
17.740000, 0.013359, 0.023669, -46.683655, -0.009671
17.760000, 0.013598, 0.023061, -43.618221, -0.003799
17.780000, 0.014106, 0.026642, -46.680683, -0.004989
17.800000, 0.014614, 0.034742, -47.694553, -0.000475
17.820000, 0.015185, 0.046160, -44.617096, 0.012853
17.840000, 0.015916, 0.046363, -47.171947, 0.011776
17.860000, 0.016696, 0.034988, -45.139378, 0.012824
17.880000, 0.017266, 0.021679, -44.641575, 0.009429
17.900000, 0.017425, 0.010472, -44.652786, 0.004481
17.920000, 0.017593, 0.008638, -44.654617, 0.004274
17.940000, 0.017553, 0.012496, -44.139774, 0.006899
17.960000, 0.017798, 0.012139, -47.206169, 0.002610
17.980000, 0.017823, 0.007263, -43.634022, 0.006282
18.000000, 0.017440, -0.002303, -44.665558, -0.001874
18.020000, 0.016866, -0.011942, -44.164211, -0.008305
18.040000, 0.016546, -0.012209, -44.675465, -0.010661
18.060000, 0.016195, -0.004987, -43.646271, -0.006811
18.080000, 0.016247, 0.001229, -44.151039, -0.004327
18.100000, 0.016321, -0.000446, -44.663700, -0.005711
18.120000, 0.016168, -0.008876, -42.117199, -0.006302
18.140000, 0.016159, -0.020994, -44.684250, -0.016721
18.160000, 0.015350, -0.025192, -45.199558, -0.023143
18.180000, 0.014732, -0.018394, -45.192757, -0.022361
18.200000, 0.014683, -0.004539, -45.178902, -0.015611
18.220000, 0.014853, 0.006007, -44.146263, -0.007871
18.240000, 0.015218, 0.005152, -43.636131, -0.005886
18.260000, 0.015576, -0.004779, -44.668034, -0.011067
18.280000, 0.014913, -0.012418, -44.164688, -0.016869
18.300000, 0.014315, -0.010359, -44.673615, -0.019247
18.320000, 0.014448, 0.002688, -46.704636, -0.015564
18.340000, 0.014752, 0.019917, -47.198391, -0.006473
18.360000, 0.015140, 0.030132, -47.188179, 0.000314
18.380000, 0.015282, 0.027464, -45.146900, 0.003013
18.400000, 0.015844, 0.019716, -47.709579, -0.002776
18.420000, 0.016142, 0.016954, -46.690369, -0.001174
18.440000, 0.016485, 0.023778, -49.749584, -0.001436
18.460000, 0.016965, 0.036274, -49.226105, 0.007745
18.480000, 0.017919, 0.043667, -46.663658, 0.019822
18.500000, 0.018892, 0.035838, -47.693459, 0.018322
18.520000, 0.019483, 0.018167, -44.645088, 0.017123
18.540000, 0.019982, 0.005931, -44.657326, 0.013104
18.560000, 0.020221, 0.000072, -44.152199, 0.012041
18.580000, 0.020579, 0.000017, -44.663239, 0.012679
18.600000, 0.020585, -0.000150, -44.663406, 0.012620
18.620000, 0.020398, -0.007659, -44.159927, 0.008913
18.640000, 0.020184, -0.017605, -44.169876, 0.003002
18.660000, 0.019567, -0.026077, -45.200439, -0.005600
18.680000, 0.018455, -0.025636, -41.622974, -0.004110
18.700000, 0.018441, -0.020014, -45.194378, -0.007360
18.720000, 0.018079, -0.012140, -42.120464, 0.000208
18.740000, 0.018070, -0.008920, -44.672176, -0.002508
18.760000, 0.017653, -0.013926, -41.100277, -0.000787
18.780000, 0.017429, -0.024744, -41.622082, -0.008035
18.800000, 0.017187, -0.036086, -39.078369, -0.010467
18.820000, 0.016349, -0.039271, -39.592541, -0.016501
18.840000, 0.016144, -0.036180, -43.677464, -0.022696
18.860000, 0.015600, -0.025527, -41.622864, -0.016228
18.880000, 0.015086, -0.014913, -41.612251, -0.013092
18.900000, 0.015196, -0.012861, -42.121185, -0.012449
18.920000, 0.015207, -0.016527, -45.190891, -0.019399
18.940000, 0.014874, -0.016879, -40.592243, -0.013262
18.960000, 0.014317, -0.012750, -42.121075, -0.016142
18.980000, 0.014056, -0.005284, -44.668541, -0.017800
19.000000, 0.013786, 0.009490, -44.142780, -0.010675
19.020000, 0.014071, 0.022019, -45.152344, -0.004884
19.040000, 0.014478, 0.025183, -43.616100, 0.001019
19.060000, 0.014786, 0.020014, -41.066338, 0.004033
19.080000, 0.015119, 0.012088, -44.651169, -0.004545
19.100000, 0.015373, 0.012667, -44.650589, -0.003167
19.120000, 0.016145, 0.022837, -44.640419, 0.005233
19.140000, 0.016827, 0.031945, -47.697350, 0.007559
19.160000, 0.017686, 0.031907, -45.653442, 0.014641
19.180000, 0.017927, 0.024546, -45.149818, 0.012830
19.200000, 0.018336, 0.011050, -43.119247, 0.011232
