t_g, g1, g2, g3
8.199998, -3.990890, 5.885304, 6.176016
8.219998, -3.791669, 5.956797, 6.161886
8.239999, -4.067631, 5.800733, 6.101595
8.259999, -3.857527, 5.851086, 6.273843
8.280000, -3.767113, 5.913721, 6.179078
8.300000, -3.771950, 5.761271, 6.154308
8.320001, -3.668096, 5.923617, 6.141997
8.340001, -3.805397, 6.015957, 6.236787
8.360002, -3.786187, 5.759199, 6.277312
8.380002, -3.772435, 5.691902, 6.269334
8.400002, -3.841444, 5.973871, 6.236336
8.420003, -3.944210, 5.931036, 6.117610
8.440003, -3.901683, 5.858918, 6.142894
8.460004, -3.765296, 5.928913, 6.204080
8.480004, -3.714843, 5.943603, 6.224675
8.500005, -3.558793, 5.937937, 6.148949
8.520005, -3.712055, 6.002382, 6.142386
8.540006, -3.894830, 6.000083, 6.304379
8.560006, -3.867845, 5.758809, 6.040883
8.580007, -3.787081, 5.942749, 6.269343
8.600007, -3.863526, 5.818437, 6.162650
8.620008, -3.903270, 5.876344, 6.030067
8.640008, -3.871938, 6.016038, 6.074484
8.660008, -3.841632, 5.844458, 6.225829
8.680009, -4.105279, 5.897887, 6.248992
8.700009, -4.235718, 5.760262, 6.263733
8.720010, -3.688888, 5.818336, 6.311589
8.740010, -3.935629, 5.893329, 6.182386
8.760011, -3.951815, 6.007221, 6.260260
8.780011, -3.711993, 6.030482, 6.304595
8.800012, -3.888605, 5.859654, 6.187766
8.820012, -3.863946, 5.805551, 6.227419
8.840013, -3.885755, 5.812996, 6.310212
8.860013, -3.764443, 5.783799, 6.313600
8.880013, -3.831558, 5.795238, 6.351258
8.900014, -3.824824, 6.069222, 6.282058
8.920014, -3.760426, 5.688237, 6.214322
8.940015, -3.911606, 5.998646, 6.160246
8.960015, -4.022382, 5.723272, 6.023301
8.980016, -3.779909, 5.728809, 6.199044
9.000016, -3.851093, 5.748407, 6.158165
9.020017, -3.838896, 5.716626, 6.329208
9.040017, -3.754812, 5.812855, 6.218847
9.060018, -3.792281, 5.857453, 6.119967
9.080018, -3.820901, 5.638829, 6.126542
9.100019, -3.940546, 5.805449, 6.241597
9.120019, -3.916589, 6.000114, 6.303809
9.140019, -3.782632, 5.885501, 6.043480
9.160020, -3.876280, 5.860436, 6.200464
9.180020, -4.036766, 5.663037, 6.096011
9.200021, -3.798987, 6.027562, 6.133030
9.220021, -3.971143, 5.799821, 6.318524
9.240022, -3.769313, 5.812356, 6.443069
9.260022, -3.809579, 5.808949, 6.333313
9.280023, -3.804102, 5.685608, 6.243905
9.300023, -3.897124, 6.003482, 6.220489
9.320024, -3.729032, 5.884018, 6.321949
9.340024, -3.688309, 5.587924, 6.130796
9.360024, -3.773905, 5.783192, 6.142314
9.380025, -3.787633, 5.576313, 6.195460
9.400025, -3.829613, 5.901620, 6.346433
9.420026, -3.849261, 5.888180, 6.072605
9.440026, -3.784793, 5.787511, 6.083734
9.460027, -4.094103, 5.858414, 6.191349
9.480027, -3.885534, 5.706833, 6.187396
9.500028, -3.768192, 5.747037, 6.116118
9.520028, -3.879450, 5.873247, 6.086856
9.540029, -3.722401, 5.839317, 6.235598
9.560029, -3.627515, 5.856587, 6.147933
9.580029, -3.759513, 5.879519, 6.122848
9.600030, -3.750621, 5.767600, 6.073557
9.620030, -3.903048, 5.933004, 6.203632
9.640031, -3.724248, 5.860567, 6.068359
9.660031, -3.909448, 5.822155, 6.382973
9.680032, -3.877645, 5.854661, 6.112088
9.700032, -3.793863, 5.885629, 6.194200
9.720033, -3.831963, 5.786425, 6.278311
9.740033, -3.865005, 5.611102, 6.176503
9.760034, -3.639929, 5.744668, 6.118161
9.780034, -3.656934, 5.798500, 6.211429
9.800035, -3.807648, 5.815272, 6.093771
9.820035, -3.635897, 5.872847, 6.188477
9.840035, -3.730031, 5.846932, 6.129035
9.860036, -3.788264, 5.852125, 6.203022
9.880036, -3.770043, 5.860488, 6.284687
9.900037, -3.720443, 5.875272, 6.167762
9.920037, -3.774366, 5.977304, 6.173573
9.940038, -3.631866, 5.937039, 6.219481
9.960038, -3.737618, 5.899891, 6.185254
9.980039, -3.857197, 6.006243, 6.108918
10.000039, -3.730366, 5.876829, 6.169579
10.020040, -3.894072, 5.689506, 6.136333
10.040040, -3.724888, 5.941021, 6.225676
10.060040, -3.813507, 5.869166, 6.156140
10.080041, -3.554371, 5.993312, 6.109647
10.100041, -3.736275, 5.939062, 6.192146
10.120042, -3.810441, 5.724582, 6.260887
10.140042, -3.625960, 5.797684, 6.064718
10.160043, -3.764326, 5.786192, 6.125008
10.180043, -3.773674, 5.764108, 6.271841
10.200044, -3.672669, 5.770616, 6.208995
10.220044, -3.740274, 5.802639, 6.208862
10.240045, -3.784238, 5.695973, 6.177695
10.260045, -3.867501, 5.822211, 6.202964
10.280046, -3.865076, 5.821405, 6.214006
10.300046, -3.739074, 5.726292, 6.297700
10.320046, -3.724535, 5.781134, 6.151884
10.340047, -3.741319, 5.785183, 6.316548
10.360047, -3.871297, 5.794390, 6.100435
10.380048, -3.962878, 5.747055, 6.306198
10.400048, -3.738183, 5.890068, 6.478523
10.420049, -3.744946, 5.826598, 6.272397
10.440049, -3.726334, 5.742040, 6.229745
10.460050, -3.957076, 5.861140, 6.283687
10.480050, -3.864675, 5.629496, 5.918541
10.500051, -3.842027, 5.726930, 6.065559
10.520051, -3.711772, 5.636734, 6.215384
10.540051, -4.001613, 5.728573, 6.373600
10.560052, -3.825884, 5.648774, 6.241414
10.580052, -3.826873, 5.754468, 6.078787
10.600053, -3.769436, 5.772186, 6.183543
10.620053, -3.781548, 5.741155, 6.046612
10.640054, -3.825337, 5.861187, 6.267915
10.660054, -3.597383, 5.771149, 6.233816
10.680055, -3.843143, 5.769913, 6.314791
10.700055, -3.867464, 5.720270, 6.232120
10.720056, -3.928499, 5.908831, 6.249063
10.740056, -3.773598, 5.776083, 6.074569
10.760056, -3.770739, 5.905497, 6.167474
10.780057, -3.810300, 5.733878, 6.296016
10.800057, -3.777875, 5.840707, 6.182010
10.820058, -3.774894, 5.738924, 6.095274
10.840058, -3.709412, 5.813232, 6.129923
10.860059, -3.818391, 5.829623, 6.159169
10.880059, -3.911686, 5.691992, 6.137345
10.900060, -3.902987, 5.630693, 6.323607
10.920060, -3.896375, 5.809704, 6.278705
10.940061, -3.702494, 5.764681, 6.199135
10.960061, -3.871678, 5.837391, 6.156430
10.980062, -3.840766, 5.702559, 6.196181
11.000062, -3.857993, 5.802544, 6.210089
11.020062, -3.926233, 5.833702, 6.317764
11.040063, -3.826137, 5.836103, 6.231793
11.060063, -3.720584, 5.697837, 6.177371
11.080064, -3.666401, 5.666663, 6.176628
11.100064, -3.658004, 5.932191, 6.127741
11.120065, -3.814307, 5.805235, 6.259007
11.140065, -3.811929, 5.790575, 6.030455
11.160066, -3.832053, 5.913185, 6.147101
11.180066, -3.790534, 5.850616, 6.179592
11.200067, -3.936048, 6.031566, 6.242449
11.220067, -3.789489, 5.693690, 6.177205
11.240067, -3.782815, 5.854141, 6.301135
11.260068, -4.070353, 5.850530, 6.146238
11.280068, -3.770547, 5.870467, 6.043974
11.300069, -3.830253, 5.725732, 6.325279
11.320069, -3.866640, 5.780776, 6.188783
11.340070, -3.681890, 5.752409, 6.240243
11.360070, -3.677152, 5.773247, 6.185572
11.380071, -3.830861, 5.869213, 6.100926
11.400071, -3.772035, 5.886267, 6.258315
11.420072, -3.867341, 5.730637, 6.078835
11.440072, -3.770199, 5.834151, 6.207041
11.460073, -3.990184, 5.802275, 6.020494
11.480073, -3.872032, 5.931395, 6.156169
11.500073, -3.808939, 5.923738, 6.176489
11.520074, -3.785570, 5.870950, 6.228873
11.540074, -3.950539, 5.822621, 6.136517
11.560075, -3.995124, 5.730608, 6.075093
11.580075, -3.763379, 5.729672, 6.362445
11.600076, -3.932412, 5.732059, 6.070582
11.620076, -3.892118, 5.522590, 6.160352
11.640077, -3.895443, 5.645751, 6.158850
11.660077, -3.750951, 5.796136, 6.194645
11.680078, -3.850425, 5.665722, 6.340760
11.700078, -3.719849, 5.736591, 6.177554
11.720078, -3.782481, 5.820564, 6.235752
11.740079, -3.782810, 5.808639, 6.245335
11.760079, -3.769704, 5.723816, 6.119441
11.780080, -3.825139, 5.861552, 6.280934
11.800080, -3.665803, 5.821122, 6.119059
11.820081, -3.896276, 5.785195, 6.193107
11.840081, -3.955131, 5.706126, 6.143060
11.860082, -3.795483, 5.688829, 6.234731
11.880082, -3.988719, 5.750804, 6.130737
11.900083, -3.892151, 5.593157, 6.302263
11.920083, -3.723913, 5.860499, 6.385952
11.940084, -3.811213, 5.846375, 6.408465
11.960084, -3.915241, 5.717299, 6.334175
11.980084, -3.808303, 5.690621, 6.223957
12.000085, -3.734980, 5.666167, 6.102083
12.020085, -3.767344, 5.728821, 6.177251
12.040086, -3.699447, 5.714372, 6.188724
12.060086, -3.896026, 5.756520, 6.198768
12.080087, -3.741461, 5.639218, 6.107415
12.100087, -3.834040, 5.870110, 6.221102
