t_tm, tm1, tm2, tm3
11.480073, 1.023305, -12.675486, 8.198444
11.500073, 1.072384, -12.615758, 8.133768
11.520074, 1.192907, -12.664464, 8.099564
11.540074, 1.139673, -12.754905, 8.173181
11.560075, 1.174972, -12.735248, 8.129835
11.580075, 1.547649, -12.816758, 8.000192
11.600076, 1.165504, -12.649924, 8.082264
11.620076, 1.549209, -12.725168, 7.910641
11.640077, 1.389284, -12.719352, 8.001789
11.660077, 1.238458, -12.579919, 8.013844
11.680078, 1.606145, -12.899118, 8.012795
11.700078, 1.288218, -12.522148, 7.945580
11.720078, 1.263311, -12.673099, 8.063470
11.740079, 1.291020, -12.686264, 8.056321
11.760079, 1.229621, -12.511223, 7.964483
11.780080, 1.275126, -12.782967, 8.131856
11.800080, 1.099770, -12.376265, 7.960289
11.820081, 1.259247, -12.761759, 8.114508
11.840081, 1.295360, -12.774342, 8.092155
11.860082, 1.430366, -12.694783, 7.975388
11.880082, 1.226492, -12.797682, 8.147447
11.900083, 1.645210, -12.905604, 7.985977
11.920083, 1.411407, -12.790777, 8.070317
11.940084, 1.462088, -12.932532, 8.131223
11.960084, 1.533937, -12.970192, 8.098722
11.980084, 1.416074, -12.694380, 7.982093
12.000085, 1.279543, -12.445989, 7.891288
12.020085, 1.300307, -12.582816, 7.975799
12.040086, 1.331669, -12.512623, 7.915133
12.060086, 1.302755, -12.769260, 8.092998
12.080087, 1.321491, -12.462702, 7.877501
