t_g, g1, g2, g3
7.139994, -3.968043, 5.835516, 5.428680
7.159994, -4.146556, 5.588421, 6.015721
7.179994, -3.934539, 5.683005, 5.841923
7.199994, -4.237045, 5.839413, 5.684026
7.219994, -4.071878, 5.262314, 5.766903
7.239994, -3.997020, 5.396556, 5.959631
7.259994, -3.885782, 5.757767, 5.909835
7.279994, -4.080266, 6.089056, 5.624081
7.299994, -4.302271, 5.892346, 5.898254
7.319994, -4.098068, 6.038696, 5.891249
7.339994, -3.956882, 5.363128, 5.925926
7.359994, -3.922018, 5.470934, 5.638096
7.379994, -3.544475, 5.624552, 5.969855
7.399994, -3.932741, 5.317711, 5.813643
7.419994, -3.754175, 5.605218, 5.445158
7.439994, -3.955573, 5.566361, 5.777348
7.459994, -3.923260, 5.447305, 5.655971
7.479994, -3.669498, 5.655540, 5.981752
7.499994, -3.878633, 5.820663, 6.072448
7.519994, -4.339594, 5.688168, 5.553854
7.539994, -3.859319, 5.490916, 5.821357
7.559994, -4.154666, 5.616540, 5.518224
7.579994, -4.205237, 5.514871, 5.871913
7.599994, -3.468379, 5.999062, 5.849913
7.619994, -3.947293, 5.776695, 5.639717
7.639994, -3.561123, 5.700466, 5.774447
7.659994, -3.499056, 5.247102, 6.069959
7.679994, -2.675138, 4.895789, 6.639205
7.699994, -4.087410, 5.234405, 5.373374
7.719994, -3.832904, 5.392943, 5.708112
7.739994, -3.213374, 5.698349, 5.853106
7.759994, -3.737739, 5.234458, 5.321868
7.779994, -3.580950, 4.849824, 5.768386
7.799994, -4.347746, 5.820962, 5.733465
7.819993, -3.788818, 5.692983, 5.388430
7.839993, -4.122552, 5.750892, 5.751963
7.859993, -2.857791, 4.633068, 5.427727
7.879993, -5.009107, 6.174290, 5.492576
7.899993, -4.812396, 6.268834, 5.393047
7.919993, -3.756096, 5.254184, 4.782524
7.939993, -3.728701, 6.224826, 4.693084
7.959993, -4.538877, 5.246595, 4.527152
7.979993, -4.362026, 5.400912, 3.239820
7.999993, -4.278780, 4.652744, 3.584263
8.019994, -3.926651, 4.675915, 3.512501
8.039994, -4.135833, 4.270046, 3.204677
8.059995, -4.164495, 4.329475, 3.440512
8.079995, -4.212994, 4.018678, 3.299395
8.099996, -4.197396, 3.193619, 2.646103
8.119996, -3.613144, 3.961238, 2.787023
8.139997, -3.683010, 3.490257, 2.293364
8.159997, -3.654122, 3.982889, 2.522511
8.179997, -3.230102, 3.631820, 2.372564
8.199998, -3.568602, 3.727070, 1.972265
8.219998, -3.226004, 3.433074, 1.902048
8.239999, -2.891785, 3.154475, 1.376137
8.259999, -3.074453, 2.920447, 1.441984
8.280000, -3.075719, 2.601582, 1.040199
8.300000, -2.765378, 2.413152, 1.594704
8.320001, -2.774443, 2.669706, 1.118385
8.340001, -2.741825, 2.493271, 1.302346
8.360002, -2.303290, 2.576916, 0.827273
8.380002, -2.816089, 1.919486, 0.997326
8.400002, -2.399390, 1.291821, 0.784589
8.420003, -1.772614, 1.553369, 0.610648
8.440003, -1.950902, 1.469464, 0.430712
8.460004, -2.052558, 1.006308, 0.119362
8.480004, -1.714395, 1.373053, 0.283276
8.500005, -1.876692, 1.011229, 0.525569
8.520005, -1.672874, 0.762280, 0.336538
8.540006, -1.513937, 0.766311, 0.031507
8.560006, -1.368920, 0.821012, -0.113258
8.580007, -0.897141, 0.737973, 0.114568
8.600007, -1.421325, 0.341537, 0.172329
8.620008, -1.709573, 0.277520, 0.335899
8.640008, -1.253196, 0.277401, 0.013153
8.660008, -1.124692, 0.464106, -0.380337
8.680009, -0.628704, 0.737753, -0.483489
8.700009, -0.511498, 0.510488, -0.031859
8.720010, -0.268705, 0.542827, -0.453754
8.740010, -0.479756, 0.308485, -0.324279
8.760011, -0.569487, 0.030178, -0.936349
8.780011, -0.477809, 0.352889, -0.662479
8.800012, 0.283525, -0.009049, -0.300817
8.820012, -0.063921, 0.015807, -0.334308
8.840013, -0.112391, 0.062681, -0.975764
8.860013, -0.203462, -0.415393, -0.232711
8.880013, -0.226357, -0.402746, -0.264062
8.900014, 0.165523, -0.754860, -0.512847
8.920014, 0.380234, -0.542025, -0.717199
8.940015, 0.190493, 0.483667, -0.836424
8.960015, 0.412685, -0.042046, -0.517931
8.980016, 0.118956, -0.772360, -0.523656
9.000016, 0.140765, -0.225922, -0.603831
9.020017, 0.454694, -0.831262, -0.484062
9.040017, 0.603627, -0.494347, -0.695933
9.060018, 0.611786, -0.407448, -0.620298
9.080018, 0.421132, -0.097251, -0.531086
9.100019, 0.567345, 0.004530, -0.501233
9.120019, 0.735305, -0.267840, -0.640440
9.140019, 0.261713, -0.557888, -0.996881
9.160020, 0.102246, -0.300773, -0.465177
9.180020, 0.374147, -0.346714, -1.076301
9.200021, 0.472804, -0.436466, -0.788296
9.220021, 0.701199, -0.227249, -0.724907
9.240022, 0.701203, -0.176135, -1.016128
9.260022, 0.415310, -0.229671, -0.681736
9.280023, 0.354104, -0.530731, -1.035449
9.300023, 0.343323, -0.255776, -0.806736
9.320024, 1.141615, -0.487709, -0.736835
9.340024, 0.659025, -0.205671, -1.034472
9.360024, 0.467800, -0.184204, -1.067101
9.380025, 0.428273, -0.412213, -1.371114
9.400025, 0.515585, -0.488075, -0.622525
9.420026, 0.773704, -0.457735, -1.106756
9.440026, 0.662484, -0.602439, -1.217540
9.460027, 0.831108, -0.311466, -0.535926
9.480027, 0.808053, 0.225709, -0.909766
9.500028, 0.770298, -0.514066, -0.621272
9.520028, 0.333815, -0.052941, -0.590333
9.540029, 1.299148, -0.151564, -1.221472
9.560029, 0.654918, -0.359018, -0.816589
9.580029, 0.531077, -0.095838, -0.895914
9.600030, 0.611270, -0.222050, -0.855234
9.620030, 0.679975, -0.335660, -0.972186
9.640031, 0.845429, -0.520612, -0.800334
9.660031, 0.665703, -0.184792, -0.873911
9.680032, 0.463823, -0.306734, -0.813551
9.700032, 0.386326, 0.009142, -1.491415
9.720033, 0.350312, -0.264090, -1.417451
9.740033, 0.621660, -0.188290, -0.984610
9.760034, 0.671223, -0.060640, -1.242340
9.780034, 0.972621, -0.395902, -1.103796
9.800035, 0.802090, -0.299612, -1.256014
9.820035, 0.789744, -0.062011, -1.086785
9.840035, 1.156683, -0.113148, -1.091856
9.860036, 0.821302, -0.201288, -0.921851
9.880036, 0.841499, 0.055225, -1.099488
9.900037, 0.623009, -0.223984, -0.867844
9.920037, 0.215399, -0.440571, -0.989880
9.940038, 0.566641, -0.076661, -1.243803
9.960038, 0.908294, -0.052352, -0.875720
9.980039, 0.628354, -0.339308, -1.128768
10.000039, 0.480803, 0.087572, -0.883530
10.020040, 0.601117, -0.035471, -0.892880
10.040040, 0.870418, -0.352862, -0.538748
10.060040, 0.768679, -0.207397, -1.030260
10.080041, 0.213562, -0.225160, -1.013008
10.100041, 0.329515, -0.127077, -0.953018
10.120042, 0.342655, 0.147029, -0.795338
10.140042, 0.621700, 0.082577, -0.587525
10.160043, 0.354268, 0.123312, -1.146517
10.180043, 0.445748, -0.150480, -0.956439
10.200044, 0.333094, 0.367771, -1.145691
10.220044, 0.444771, 0.270769, -1.066021
10.240045, 0.360819, 0.224698, -0.911122
10.260045, 0.430202, 0.306815, -0.852274
10.280046, 0.408187, 0.032059, -0.368376
10.300046, 0.350831, 0.049394, -1.017409
10.320046, 0.546581, -0.319158, -1.173672
10.340047, 0.827277, -0.037800, -0.917389
10.360047, 0.453104, -0.040461, -0.978171
10.380048, 0.305243, 0.409110, -0.936506
10.400048, 0.255423, 0.033261, -1.197008
10.420049, 0.381979, -0.263840, -0.998438
10.440049, 0.461454, 0.109949, -1.174404
10.460050, 0.111684, -0.050510, -1.270882
10.480050, 0.601800, 0.115423, -0.899033
10.500051, 0.212873, 0.157589, -1.425626
10.520051, 0.511954, 0.240816, -1.401615
10.540051, 0.482760, 0.293464, -0.941607
10.560052, 0.737989, 0.099918, -1.126427
10.580052, 0.712450, 0.342119, -1.084716
10.600053, 0.262040, -0.014704, -1.010044
10.620053, 0.163180, -0.141450, -0.972037
10.640054, 0.168942, 0.408052, -1.001626
10.660054, 0.389955, 0.164466, -0.782613
10.680055, 0.317558, -0.018295, -1.373383
