t, uk1, uk2, uk3)
11.740079, 0.003063, 0.010031, -0.013715
11.760079, 0.012806, 0.024746, -0.013050
11.780080, -0.000644, 0.014670, -0.025811
11.800080, -0.013249, 0.000422, -0.039327
11.820081, -0.014559, -0.006436, -0.039881
11.840081, -0.007013, 0.001021, -0.026898
11.860082, 0.000444, 0.014426, -0.015602
11.880082, -0.005504, 0.010009, -0.013272
11.900083, -0.024857, -0.011762, -0.021860
11.920083, -0.036131, -0.021705, -0.027586
11.940084, -0.022504, -0.007812, -0.012628
11.960084, -0.007967, 0.003218, 0.002552
11.980084, -0.010165, -0.002863, 0.003307
12.000085, -0.022105, -0.019952, 0.000022
12.020085, -0.030050, -0.033290, -0.001997
12.040086, -0.026122, -0.029495, 0.003018
12.060086, -0.006702, -0.007524, 0.014448
