t, uk1, uk2, uk3)
12.100087, 0.518925, 0.532618, 0.248832
12.120088, 0.480774, 0.473118, 0.215142
12.140088, 0.418411, 0.396018, 0.156996
12.160089, 0.341356, 0.315856, 0.095254
12.180089, 0.260217, 0.237713, 0.031581
12.200089, 0.173397, 0.157684, -0.037396
12.220090, 0.078187, 0.072949, -0.115161
12.240090, -0.005460, -0.006480, -0.178856
12.260091, -0.085378, -0.091925, -0.249675
12.280091, -0.159748, -0.169424, -0.314568
12.300092, -0.224530, -0.227282, -0.361774
12.320092, -0.290955, -0.282321, -0.405228
12.340093, -0.348990, -0.329815, -0.441714
12.360093, -0.392289, -0.381792, -0.464617
12.380094, -0.438518, -0.429108, -0.492093
12.400094, -0.488387, -0.465505, -0.517571
12.420094, -0.529089, -0.500615, -0.520833
12.440095, -0.565841, -0.541473, -0.507295
12.460095, -0.610361, -0.566285, -0.478400
12.480096, -0.642209, -0.576028, -0.462309
12.500096, -0.662693, -0.601462, -0.470055
12.520097, -0.688637, -0.622945, -0.470432
12.540097, -0.718487, -0.657722, -0.488653
12.560098, -0.740281, -0.703906, -0.515041
12.580098, -0.744498, -0.727542, -0.532107
12.600099, -0.740858, -0.731803, -0.509381
12.620099, -0.739926, -0.728208, -0.495710
12.640100, -0.683999, -0.697137, -0.443245
12.660100, -0.580156, -0.668308, -0.359266
12.680100, -0.437142, -0.606721, -0.241153
12.700101, -0.271868, -0.483926, -0.083380
12.720101, -0.162189, -0.370496, 0.033445
12.740102, -0.082115, -0.273444, 0.113097
12.760102, 0.002264, -0.173463, 0.178257
12.780103, 0.097562, -0.051355, 0.245192
12.800103, 0.183228, 0.056238, 0.304581
12.820104, 0.252405, 0.140151, 0.352652
12.840104, 0.312060, 0.215719, 0.379373
12.860105, 0.370562, 0.297169, 0.399502
12.880105, 0.428065, 0.381104, 0.423826
12.900105, 0.482727, 0.453299, 0.448771
12.920106, 0.519013, 0.501325, 0.446907
12.940106, 0.543315, 0.517815, 0.435988
12.960107, 0.564110, 0.523030, 0.438873
12.980107, 0.584794, 0.547132, 0.437675
13.000108, 0.582997, 0.573875, 0.423937
13.020108, 0.563156, 0.577337, 0.400789
13.040109, 0.562756, 0.583263, 0.378263
13.060109, 0.535059, 0.560027, 0.348835
13.080110, 0.504854, 0.534593, 0.325088
13.100110, 0.488608, 0.512422, 0.306379
13.120111, 0.466593, 0.479420, 0.274354
13.140111, 0.441625, 0.442313, 0.242262
13.160111, 0.404584, 0.394531, 0.205954
13.180112, 0.367855, 0.349279, 0.169357
13.200112, 0.326952, 0.301563, 0.136933
13.220113, 0.276662, 0.242418, 0.099027
13.240113, 0.221534, 0.184538, 0.055439
13.260114, 0.153866, 0.125193, 0.010919
13.280114, 0.079918, 0.067002, -0.036663
13.300115, 0.020529, 0.013516, -0.082293
13.320115, -0.037396, -0.052443, -0.127234
13.340116, -0.089927, -0.101313, -0.162477
13.360116, -0.135379, -0.142925, -0.197787
13.380116, -0.175216, -0.181763, -0.227437
13.400117, -0.201604, -0.207108, -0.240287
13.420117, -0.228014, -0.229013, -0.250629
13.440118, -0.254380, -0.253514, -0.260461
13.460118, -0.286139, -0.281212, -0.281656
13.480119, -0.308132, -0.303028, -0.293063
13.500119, -0.326664, -0.323734, -0.296370
13.520120, -0.338959, -0.343042, -0.292530
13.540120, -0.349678, -0.347193, -0.282810
13.560121, -0.357757, -0.337050, -0.272867
13.580121, -0.348635, -0.326686, -0.254913
13.600121, -0.337805, -0.324067, -0.241064
13.620122, -0.318208, -0.314502, -0.217295
13.640122, -0.290156, -0.297990, -0.185692
13.660123, -0.271913, -0.284208, -0.163565
13.680123, -0.266564, -0.275575, -0.152934
13.700124, -0.258930, -0.263790, -0.141638
13.720124, -0.239599, -0.239621, -0.128211
13.740125, -0.212412, -0.207019, -0.103110
13.760125, -0.174262, -0.169801, -0.070996
13.780126, -0.138531, -0.143968, -0.042855
13.800126, -0.104974, -0.122796, -0.024479
13.820127, -0.066513, -0.095187, 0.001021
13.840127, -0.019264, -0.054640, 0.038150
13.860127, 0.030227, -0.008345, 0.084068
13.880128, 0.075857, 0.037263, 0.128144
13.900128, 0.105019, 0.070153, 0.152091
13.920129, 0.123572, 0.093212, 0.169668
13.940129, 0.131318, 0.101024, 0.175194
13.960130, 0.134891, 0.105418, 0.177258
13.980130, 0.140795, 0.114362, 0.182052
14.000131, 0.154954, 0.131207, 0.192350
14.020131, 0.157994, 0.146010, 0.195790
14.040132, 0.163143, 0.156263, 0.197720
14.060132, 0.172731, 0.169024, 0.199873
14.080132, 0.181209, 0.177991, 0.192594
14.100133, 0.186690, 0.184471, 0.187578
14.120133, 0.206331, 0.205621, 0.189864
14.140134, 0.217805, 0.218249, 0.180010
14.160134, 0.232453, 0.228325, 0.180654
14.180135, 0.253359, 0.239377, 0.182008
14.200135, 0.260283, 0.243927, 0.173463
14.220136, 0.263635, 0.255290, 0.168159
14.240136, 0.252360, 0.255667, 0.149228
14.260137, 0.247700, 0.252028, 0.134891
14.280137, 0.237158, 0.243306, 0.117403
14.300138, 0.222533, 0.224685, 0.093057
14.320138, 0.197654, 0.201804, 0.071418
14.340138, 0.172753, 0.178767, 0.050423
14.360139, 0.143791, 0.151647, 0.024080
14.380139, 0.110146, 0.115206, -0.008345
14.400140, 0.075369, 0.076301, -0.036752
14.420140, 0.029340, 0.028984, -0.073970
14.440141, -0.018221, -0.017533, -0.111854
14.460141, -0.058812, -0.052776, -0.143436
14.480142, -0.096830, -0.087353, -0.171621
14.500142, -0.124460, -0.119356, -0.200894
14.520143, -0.155575, -0.149095, -0.232342
14.540143, -0.186890, -0.176459, -0.268939
14.560143, -0.208307, -0.190374, -0.291021
14.580144, -0.229679, -0.202448, -0.307422
14.600144, -0.251695, -0.216563, -0.323845
14.620145, -0.272157, -0.231499, -0.332123
14.640145, -0.288336, -0.240065, -0.333055
14.660146, -0.306423, -0.252538, -0.335119
14.680146, -0.324156, -0.264589, -0.338337
14.700147, -0.345861, -0.280280, -0.343508
14.720147, -0.356602, -0.293396, -0.334720
14.740148, -0.341289, -0.281500, -0.292153
14.760148, -0.317254, -0.273444, -0.241641
14.780149, -0.331258, -0.314568, -0.227104
14.800149, -0.320760, -0.314524, -0.181630
14.820149, -0.309464, -0.298611, -0.139396
14.840150, -0.326686, -0.312482, -0.116604
14.860150, -0.333965, -0.315856, -0.080850
14.880151, -0.310551, -0.307489, -0.049247
14.900151, -0.281079, -0.285584, -0.024124
14.920152, -0.251961, -0.272223, 0.001065
14.940152, -0.219847, -0.260727, 0.032691
14.960153, -0.179300, -0.242551, 0.072794
14.980153, -0.132627, -0.207818, 0.106706
15.000154, -0.082271, -0.155487, 0.142437
15.020154, -0.013826, -0.086487, 0.192505
15.040154, 0.065892, 0.004128, 0.255312
15.060155, 0.140018, 0.092457, 0.312926
15.080155, 0.212701, 0.166605, 0.351875
15.100156, 0.271003, 0.213234, 0.372449
15.120156, 0.320383, 0.248943, 0.381725
15.140157, 0.359643, 0.281545, 0.377464
15.160157, 0.396684, 0.308842, 0.384721
15.180158, 0.433946, 0.351454, 0.383124
15.200158, 0.483193, 0.419743, 0.394886
15.220159, 0.548641, 0.507384, 0.432282
15.240159, 0.650664, 0.626141, 0.514486
15.260159, 0.735487, 0.707657, 0.585283
15.280160, 0.733867, 0.703462, 0.567239
15.300160, 0.774525, 0.729140, 0.580422
15.320161, 0.814162, 0.773926, 0.605900
15.340161, 0.787375, 0.793301, 0.589699
15.360162, 0.717932, 0.767845, 0.526759
15.380162, 0.650509, 0.717222, 0.453587
15.400163, 0.601928, 0.649466, 0.376577
15.420163, 0.569792, 0.581354, 0.318963
15.440164, 0.537301, 0.523430, 0.278415
15.460164, 0.485879, 0.463619, 0.221867
15.480165, 0.411686, 0.382813, 0.138819
15.500165, 0.328528, 0.287714, 0.051977
15.520165, 0.233829, 0.179078, -0.044054
15.540166, 0.129121, 0.072683, -0.134070
15.560166, 0.016379, -0.036397, -0.231809
15.580167, -0.087730, -0.134558, -0.323890
15.600167, -0.184471, -0.219847, -0.409068
15.620168, -0.275331, -0.300320, -0.487232
15.640168, -0.358489, -0.376377, -0.554034
15.660169, -0.427599, -0.438585, -0.609074
15.680169, -0.490051, -0.486034, -0.657522
15.700170, -0.553124, -0.533861, -0.692854
15.720170, -0.621613, -0.587879, -0.724279
15.740170, -0.693298, -0.635129, -0.755772
15.760171, -0.768622, -0.679937, -0.767867
15.780171, -0.860791, -0.766380, -0.814362
15.800172, -0.906043, -0.824971, -0.829431
15.820172, -0.908240, -0.825082, -0.765071
15.840173, -0.968917, -0.852646, -0.727453
15.860173, -1.003072, -0.853045, -0.669440
15.880174, -0.988336, -0.839197, -0.618462
15.900174, -0.981145, -0.857040, -0.608586
15.920175, -0.956000, -0.859570, -0.585971
15.940175, -0.927193, -0.860635, -0.564665
15.960176, -0.847785, -0.826591, -0.475870
15.980176, -0.694341, -0.731559, -0.304714
16.000175, -0.518303, -0.598044, -0.150027
16.020176, -0.389182, -0.530288, -0.081050
16.040176, -0.272046, -0.492981, -0.001531
16.060177, -0.124926, -0.428553, 0.122174
16.080177, 0.025101, -0.339025, 0.245347
16.100178, 0.173041, -0.185270, 0.347881
16.120178, 0.308953, -0.021039, 0.401766
16.140179, 0.400501, 0.118623, 0.431216
16.160179, 0.477645, 0.246257, 0.463841
16.180180, 0.554900, 0.367278, 0.494024
16.200180, 0.601950, 0.457627, 0.488453
16.220181, 0.624387, 0.508738, 0.452655
16.240181, 0.635262, 0.535747, 0.430107
16.260181, 0.644805, 0.572743, 0.431327
16.280182, 0.663359, 0.628316, 0.415947
16.300182, 0.676453, 0.665578, 0.393133
16.320183, 0.671704, 0.671659, 0.357823
16.340183, 0.658343, 0.662293, 0.331258
16.360184, 0.657300, 0.660895, 0.329260
16.380184, 0.656989, 0.657921, 0.333455
16.400185, 0.620060, 0.604325, 0.293507
16.420185, 0.565442, 0.540519, 0.247544
16.440186, 0.480996, 0.454253, 0.187800
16.460186, 0.386231, 0.361285, 0.124505
16.480186, 0.281789, 0.270248, 0.066647
16.500187, 0.185381, 0.181297, 0.022393
16.520187, 0.097628, 0.089594, -0.021994
16.540188, 0.007124, -0.003262, -0.074081
16.560188, -0.073793, -0.083713, -0.110900
16.580189, -0.163432, -0.168625, -0.145588
16.600189, -0.238667, -0.248654, -0.191173
16.620190, -0.271247, -0.280435, -0.208418
16.640190, -0.289113, -0.291243, -0.220224
16.660191, -0.291709, -0.288691, -0.227459
16.680191, -0.277261, -0.273999, -0.215675
16.700191, -0.265743, -0.262370, -0.210038
16.720192, -0.256067, -0.250984, -0.201560
16.740192, -0.242640, -0.240465, -0.191307
16.760193, -0.223664, -0.228902, -0.183273
16.780193, -0.201693, -0.211547, -0.174484
16.800194, -0.182451, -0.189243, -0.161612
16.820194, -0.160081, -0.162300, -0.137887
16.840195, -0.143436, -0.142992, -0.124993
16.860195, -0.127057, -0.126857, -0.110168
16.880196, -0.115649, -0.115960, -0.095831
16.900196, -0.097162, -0.104042, -0.077521
16.920197, -0.070464, -0.086399, -0.050512
16.940197, -0.042545, -0.058835, -0.020063
16.960197, -0.032092, -0.038417, -0.000111
16.980198, -0.027742, -0.028518, 0.013893
17.000198, -0.026765, -0.025300, 0.024479
17.020199, -0.022571, -0.030827, 0.031847
17.040199, -0.009854, -0.024879, 0.048160
17.060200, 0.004106, -0.008456, 0.064405
17.080200, 0.015491, 0.013893, 0.080406
17.100201, 0.034289, 0.040814, 0.101290
17.120201, 0.043166, 0.052798, 0.112653
17.140202, 0.047028, 0.047827, 0.115361
17.160202, 0.046917, 0.032602, 0.109413
17.180202, 0.044498, 0.023170, 0.100225
17.200203, 0.048803, 0.022526, 0.095609
17.220203, 0.054773, 0.031892, 0.090238
17.240204, 0.058901, 0.043188, 0.084779
17.260204, 0.065981, 0.048559, 0.083980
17.280205, 0.068511, 0.048759, 0.085755
17.300205, 0.071507, 0.053663, 0.094766
17.320206, 0.076634, 0.062164, 0.101867
17.340206, 0.084091, 0.074037, 0.106994
17.360207, 0.088884, 0.092702, 0.105085
17.380207, 0.092125, 0.103976, 0.094987
17.400208, 0.093456, 0.112609, 0.081671
17.420208, 0.091059, 0.114939, 0.062474
17.440208, 0.090327, 0.108015, 0.047716
17.460209, 0.094610, 0.109014, 0.038239
17.480209, 0.101557, 0.112676, 0.035154
17.500210, 0.108082, 0.119933, 0.036042
17.520210, 0.117203, 0.128610, 0.037640
17.540211, 0.114828, 0.123106, 0.024346
17.560211, 0.103199, 0.111655, 0.002796
17.580212, 0.079630, 0.091570, -0.026943
17.600212, 0.055261, 0.071574, -0.053952
17.620213, 0.025367, 0.042656, -0.085156
17.640213, -0.004394, 0.014403, -0.113563
17.660213, -0.036375, -0.014315, -0.142326
17.680214, -0.067534, -0.040747, -0.173685
17.700214, -0.093789, -0.066558, -0.198164
17.720215, -0.110190, -0.087331, -0.213345
17.740215, -0.139552, -0.115783, -0.235760
17.760216, -0.164652, -0.140484, -0.250319
17.780216, -0.187378, -0.161346, -0.262680
17.800217, -0.201471, -0.180543, -0.270404
17.820217, -0.207485, -0.186735, -0.254846
17.840218, -0.219204, -0.200139, -0.238179
17.860218, -0.228991, -0.208928, -0.216829
17.880219, -0.234140, -0.217428, -0.186025
17.900219, -0.246967, -0.223221, -0.161190
17.920219, -0.255334, -0.221268, -0.140528
17.940220, -0.258530, -0.234007, -0.117159
17.960220, -0.268584, -0.254513, -0.108503
17.980221, -0.275109, -0.271535, -0.102001
18.000221, -0.280435, -0.288180, -0.083802
18.020222, -0.276085, -0.300653, -0.058036
18.040222, -0.258752, -0.290400, -0.021394
18.060223, -0.240620, -0.265832, 0.013383
18.080223, -0.222976, -0.248676, 0.027276
18.100224, -0.188799, -0.221312, 0.045230
18.120224, -0.138420, -0.176992, 0.076589
18.140224, -0.069820, -0.115428, 0.120798
18.160225, 0.012628, -0.043299, 0.170378
18.180225, 0.112076, 0.041968, 0.236825
18.200226, 0.213322, 0.127700, 0.305735
18.220226, 0.298744, 0.208817, 0.375223
18.240227, 0.354982, 0.283120, 0.436166
18.260227, 0.359843, 0.326397, 0.420186
18.280228, 0.353429, 0.367411, 0.397416
18.300228, 0.338582, 0.397438, 0.382036
18.320229, 0.342221, 0.398992, 0.346571
18.340229, 0.349656, 0.391424, 0.313325
18.360229, 0.361330, 0.386408, 0.292419
18.380230, 0.365546, 0.398814, 0.267430
18.400230, 0.347414, 0.394420, 0.224486
18.420231, 0.341444, 0.382502, 0.184515
18.440231, 0.381481, 0.399524, 0.145610
18.460232, 0.410488, 0.414771, 0.112476
18.480232, 0.411775, 0.420497, 0.116138
18.500233, 0.446264, 0.425779, 0.109746
18.520233, 0.456872, 0.416613, 0.112631
18.540234, 0.406293, 0.364637, 0.082337
18.560234, 0.347193, 0.290644, 0.027209
18.580235, 0.272246, 0.215963, -0.029761
18.600235, 0.185159, 0.131385, -0.095320
18.620235, 0.098294, 0.046073, -0.159925
18.640236, 0.009255, -0.029317, -0.209350
18.660236, -0.084934, -0.112498, -0.263035
18.680237, -0.175771, -0.184071, -0.316699
18.700237, -0.246923, -0.237580, -0.355049
18.720238, -0.316410, -0.297635, -0.394309
18.740238, -0.388938, -0.366745, -0.435744
18.760239, -0.451079, -0.441803, -0.468168
18.780239, -0.502413, -0.503212, -0.478666
18.800240, -0.558318, -0.558540, -0.497930
18.820240, -0.571145, -0.571256, -0.502945
18.840240, -0.567750, -0.559028, -0.477001
18.860241, -0.592385, -0.558917, -0.467414
18.880241, -0.612714, -0.568882, -0.451346
18.900242, -0.612847, -0.568016, -0.409156
18.920242, -0.591874, -0.538566, -0.367078
18.940243, -0.588856, -0.530554, -0.351165
18.960243, -0.581931, -0.532085, -0.337006
18.980244, -0.555765, -0.527957, -0.301674
19.000244, -0.523208, -0.521699, -0.256555
19.020245, -0.479798, -0.510314, -0.216518
19.040245, -0.391402, -0.448217, -0.140795
19.060246, -0.314812, -0.376599, -0.057880
19.080246, -0.242018, -0.301030, 0.019175
19.100246, -0.152779, -0.213278, 0.105707
19.120247, -0.046096, -0.122729, 0.194125
19.140247, 0.078631, -0.030516, 0.290244
19.160248, 0.194613, 0.038639, 0.356469
19.180248, 0.235516, 0.061098, 0.344196
19.200249, 0.226283, 0.083980, 0.326375
19.220249, 0.271780, 0.157528, 0.363882
19.240250, 0.334365, 0.241885, 0.394242
19.260250, 0.400634, 0.316810, 0.431172
19.280251, 0.486544, 0.410843, 0.482594
19.300251, 0.527447, 0.494778, 0.487255
19.320251, 0.557541, 0.569215, 0.506119
19.340252, 0.607432, 0.623966, 0.544780
19.360252, 0.656412, 0.647313, 0.539453
19.380253, 0.682512, 0.671837, 0.535925
19.400253, 0.722038, 0.742411, 0.571922
19.420254, 0.766624, 0.817758, 0.606810
19.440254, 0.784756, 0.859725, 0.609118
19.460255, 0.763251, 0.813164, 0.536280
19.480255, 0.697070, 0.684331, 0.385875
19.500256, 0.617840, 0.561580, 0.233319
19.520256, 0.522586, 0.460334, 0.112831
19.540257, 0.414882, 0.376443, 0.015047
19.560257, 0.370673, 0.350433, -0.012295
19.580257, 0.329638, 0.317564, -0.033357
19.600258, 0.278127, 0.265277, -0.069043
19.620258, 0.205288, 0.184915, -0.117669
19.640259, 0.114495, 0.087242, -0.178900
19.660259, 0.018531, -0.001620, -0.233208
19.680260, -0.084912, -0.104375, -0.288536
19.700260, -0.181564, -0.196478, -0.334742
19.720261, -0.268584, -0.281411, -0.369142
19.740261, -0.365591, -0.390625, -0.426112
19.760262, -0.424470, -0.464862, -0.445576
19.780262, -0.488364, -0.518392, -0.450059
19.800262, -0.540208, -0.568971, -0.434945
19.820263, -0.601506, -0.610982, -0.422028
19.840263, -0.644406, -0.623677, -0.415393
19.860264, -0.655769, -0.623433, -0.396817
19.880264, -0.668153, -0.621280, -0.377375
19.900265, -0.674167, -0.635395, -0.358311
19.920265, -0.669151, -0.659874, -0.346016
19.940266, -0.637282, -0.663159, -0.336273
19.960266, -0.571678, -0.619838, -0.297812
19.980267, -0.496887, -0.549640, -0.254380
20.000267, -0.410022, -0.467214, -0.207019
20.020267, -0.308465, -0.386541, -0.147297
20.040268, -0.199452, -0.312416, -0.100336
20.060268, -0.104264, -0.240820, -0.038994
20.080269, -0.004949, -0.142703, 0.075768
20.100269, 0.069310, -0.050845, 0.135091
20.120270, 0.121864, 0.028097, 0.169357
20.140270, 0.153578, 0.090194, 0.189287
20.160271, 0.174018, 0.139929, 0.196233
20.180271, 0.190574, 0.177991, 0.202825
20.200272, 0.215830, 0.217184, 0.219359
20.220272, 0.244992, 0.248299, 0.221734
20.240273, 0.266986, 0.272845, 0.214188
20.260273, 0.294861, 0.299854, 0.217273
20.280273, 0.325110, 0.328484, 0.229279
20.300274, 0.352874, 0.352941, 0.229745
20.320274, 0.374313, 0.367899, 0.228303
20.340275, 0.381437, 0.372338, 0.230167
20.360275, 0.368609, 0.360309, 0.217916
20.380276, 0.342510, 0.338582, 0.196722
20.400276, 0.310374, 0.316277, 0.174173
20.420277, 0.284297, 0.292663, 0.154621
20.440277, 0.254247, 0.263723, 0.128255
20.460278, 0.216496, 0.226749, 0.092546
20.480278, 0.170844, 0.184538, 0.059878
20.500278, 0.120377, 0.138176, 0.025101
20.520279, 0.076212, 0.090549, -0.011851
20.540279, 0.032225, 0.042411, -0.049447
20.560280, -0.009698, 0.000399, -0.079829
20.580280, -0.049691, -0.042323, -0.110856
20.600281, -0.084446, -0.083469, -0.138398
20.620281, -0.114185, -0.111632, -0.159437
20.640282, -0.140661, -0.132894, -0.175394
20.660282, -0.158105, -0.143502, -0.189043
20.680283, -0.167848, -0.152069, -0.201604
20.700283, -0.173707, -0.158172, -0.213677
20.720284, -0.177303, -0.163254, -0.213766
20.740284, -0.178679, -0.168625, -0.205932
20.760284, -0.179611, -0.172242, -0.197521
20.780285, -0.197099, -0.189709, -0.198120
20.800285, -0.218338, -0.216518, -0.195945
20.820286, -0.225973, -0.220114, -0.186246
20.840286, -0.232142, -0.220646, -0.174928
20.860287, -0.240864, -0.229457, -0.161767
20.880287, -0.236470, -0.231432, -0.134447
20.900288, -0.219359, -0.222732, -0.094166
20.920288, -0.210304, -0.215475, -0.070087
20.940289, -0.205643, -0.216296, -0.042700
20.960289, -0.199562, -0.209993, -0.017910
20.980289, -0.188821, -0.197277, -0.005903
21.000290, -0.170378, -0.174817, 0.010120
21.020290, -0.137310, -0.138242, 0.036464
21.040291, -0.093833, -0.100247, 0.061897
21.060291, -0.044209, -0.055328, 0.086110
21.080292, 0.010675, -0.005593, 0.115561
21.100292, 0.060965, 0.040303, 0.143125
21.120293, 0.103665, 0.077765, 0.155043
21.140293, 0.139086, 0.110523, 0.165407
21.160294, 0.165695, 0.131873, 0.175749
21.180294, 0.186446, 0.154643, 0.181098
21.200294, 0.197055, 0.173108, 0.180387
21.220295, 0.203446, 0.191795, 0.176126
21.240295, 0.206753, 0.210371, 0.163121
21.260296, 0.208240, 0.222577, 0.151580
21.280296, 0.210171, 0.224929, 0.138309
21.300297, 0.228591, 0.240154, 0.138886
21.320297, 0.245303, 0.255645, 0.138109
21.340298, 0.255357, 0.259684, 0.126280
21.360298, 0.249986, 0.255934, 0.112054
21.380299, 0.237957, 0.251162, 0.100380
21.400299, 0.220979, 0.244149, 0.080628
21.420300, 0.195124, 0.222732, 0.047494
21.440300, 0.170867, 0.191528, 0.017000
21.460300, 0.141527, 0.157728, -0.005881
21.480301, 0.107793, 0.120288, -0.033090
21.500301, 0.067024, 0.077632, -0.067645
21.520302, 0.021394, 0.034733, -0.103421
21.540302, -0.025278, -0.007057, -0.135890
21.560303, -0.068000, -0.052687, -0.166028
21.580303, -0.111366, -0.097251, -0.196478
21.600304, -0.152979, -0.136334, -0.227704
21.620304, -0.193348, -0.176526, -0.254114
21.640305, -0.226838, -0.214277, -0.274554
21.660305, -0.253736, -0.242351, -0.285384
21.680305, -0.263413, -0.248787, -0.275686
21.700306, -0.272645, -0.254669, -0.261349
21.720306, -0.285162, -0.272756, -0.259529
21.740307, -0.293196, -0.283786, -0.253359
21.760307, -0.300453, -0.279525, -0.235072
21.780308, -0.314746, -0.287448, -0.215941
21.800308, -0.335741, -0.315678, -0.214610
21.820309, -0.358200, -0.377264, -0.248388
21.840309, -0.382369, -0.428065, -0.267230
21.860310, -0.370140, -0.421962, -0.221379
21.880310, -0.359976, -0.393488, -0.167138
21.900311, -0.335164, -0.339780, -0.109568
21.920311, -0.288646, -0.275020, -0.051133
21.940311, -0.242218, -0.244682, -0.008212
21.960312, -0.197876, -0.227415, 0.025367
21.980312, -0.146543, -0.197676, 0.068311
22.000313, -0.072417, -0.138242, 0.129853
22.020313, -0.000422, -0.069665, 0.193193
22.040314, 0.070597, 0.007279, 0.252183
22.060314, 0.131185, 0.067512, 0.292908
22.080315, 0.191062, 0.121730, 0.330703
22.100315, 0.255601, 0.188000, 0.373203
22.120316, 0.305846, 0.243971, 0.393266
22.140316, 0.342954, 0.292331, 0.397949
22.160316, 0.374845, 0.329971, 0.392822
22.180317, 0.415792, 0.367144, 0.397860
22.200317, 0.453876, 0.412796, 0.412663
22.220318, 0.479509, 0.455341, 0.417834
22.240318, 0.498129, 0.496576, 0.430706
22.260319, 0.512511, 0.530154, 0.444444
22.280319, 0.532218, 0.530931, 0.426778
22.300320, 0.541895, 0.527402, 0.405494
22.320320, 0.530332, 0.543892, 0.373292
22.340321, 0.530066, 0.576716, 0.350388
22.360321, 0.523785, 0.592895, 0.313126
22.380322, 0.480375, 0.539764, 0.234961
22.400322, 0.406271, 0.424292, 0.139862
22.420322, 0.359621, 0.334809, 0.088329
22.440323, 0.344574, 0.305780, 0.079008
22.460323, 0.328794, 0.290489, 0.075346
22.480324, 0.288358, 0.253714, 0.040325
22.500324, 0.229612, 0.201871, -0.008389
22.520325, 0.155997, 0.139019, -0.067845
22.540325, 0.074991, 0.065759, -0.130075
22.560326, -0.001243, -0.007080, -0.191861
22.580326, -0.075280, -0.084290, -0.247411
22.600327, -0.147652, -0.158771, -0.304892
22.620327, -0.212213, -0.211791, -0.340468
22.640327, -0.271979, -0.259751, -0.372959
22.660328, -0.322558, -0.304626, -0.403719
22.680328, -0.367699, -0.342865, -0.429574
22.700329, -0.416746, -0.389604, -0.454142
22.720329, -0.459513, -0.434013, -0.463064
22.740330, -0.490739, -0.474383, -0.458980
22.760330, -0.519146, -0.505964, -0.446996
22.780331, -0.551216, -0.524717, -0.429330
22.800331, -0.571456, -0.529777, -0.411065
22.820332, -0.593916, -0.562845, -0.410421
22.840332, -0.607010, -0.611804, -0.408779
22.860332, -0.561647, -0.611848, -0.349945
22.880333, -0.495866, -0.572766, -0.284896
22.900333, -0.479287, -0.548952, -0.255601
22.920334, -0.486722, -0.547887, -0.243550
22.940334, -0.471875, -0.529666, -0.214521
22.960335, -0.439162, -0.482594, -0.176393
22.980335, -0.387895, -0.415415, -0.139596
23.000336, -0.318829, -0.342709, -0.088108
23.020336, -0.234650, -0.274709, -0.024280
23.040337, -0.129942, -0.194258, 0.047960
23.060337, -0.030183, -0.128566, 0.088796
23.080338, 0.054485, -0.066891, 0.086243
23.100338, 0.149184, 0.023791, 0.126657
23.120338, 0.232542, 0.115183, 0.218094
23.140339, 0.274465, 0.176770, 0.245614
23.160339, 0.300875, 0.221667, 0.258308
23.180340, 0.313370, 0.255024, 0.258641
23.200340, 0.320605, 0.281434, 0.254358
23.220341, 0.329105, 0.309530, 0.261682
23.240341, 0.329815, 0.334010, 0.268539
23.260342, 0.337871, 0.347525, 0.277772
23.280342, 0.359931, 0.382990, 0.302340
23.300343, 0.373691, 0.407314, 0.312660
23.320343, 0.380704, 0.413883, 0.308132
23.340343, 0.393266, 0.421673, 0.311173
23.360344, 0.401056, 0.420675, 0.307000
23.380344, 0.399990, 0.413528, 0.294062
23.400345, 0.385920, 0.399413, 0.275686
23.420345, 0.373248, 0.383745, 0.255645
23.440346, 0.363527, 0.366834, 0.241774
23.460346, 0.346172, 0.342377, 0.229612
23.480347, 0.320450, 0.316255, 0.211835
23.500347, 0.285939, 0.281167, 0.175882
23.520348, 0.246967, 0.239577, 0.132250
23.540348, 0.203113, 0.190863, 0.083647
23.560349, 0.152846, 0.140550, 0.022326
23.580349, 0.104952, 0.101157, -0.029184
23.600349, 0.067934, 0.069709, -0.066780
23.620350, 0.026543, 0.031803, -0.106506
23.640350, -0.014914, -0.004994, -0.145167
23.660351, -0.061032, -0.048071, -0.183006
23.680351, -0.110567, -0.093878, -0.228702
23.700352, -0.153067, -0.130630, -0.267052
23.720352, -0.190685, -0.163210, -0.299100
23.740353, -0.225196, -0.194746, -0.327285
23.760353, -0.254202, -0.221845, -0.349634
23.780354, -0.281212, -0.253248, -0.372315
23.800354, -0.313991, -0.288624, -0.391601
23.820354, -0.337738, -0.316810, -0.395796
23.840355, -0.368742, -0.348569, -0.395152
23.860355, -0.398193, -0.376554, -0.381548
23.880356, -0.420564, -0.400789, -0.369053
23.900356, -0.435433, -0.415548, -0.361729
23.920357, -0.442335, -0.423693, -0.341245
23.940357, -0.449215, -0.423005, -0.319051
23.960358, -0.457294, -0.428731, -0.299388
23.980358, -0.441514, -0.435189, -0.245480
24.000359, -0.465461, -0.479176, -0.234184
24.020359, -0.554034, -0.541096, -0.299033
24.040359, -0.564621, -0.529999, -0.297235
24.060360, -0.500193, -0.483815, -0.244282
24.080360, -0.421207, -0.430950, -0.184515
24.100361, -0.323512, -0.348458, -0.108814
24.120361, -0.223909, -0.265144, -0.038639
24.140362, -0.127589, -0.185092, 0.044919
24.160362, -0.052887, -0.115472, 0.121020
24.180363, 0.038417, -0.051799, 0.188222
24.200363, 0.151980, 0.032092, 0.271114
24.220364, 0.263701, 0.106084, 0.339891
24.240364, 0.348502, 0.172731, 0.377597
