t_ur, ur1, ur2, ur3
9.380025, -1.044664, 0.149260, -0.814579
9.400025, -0.533669, 0.660310, -1.325213
9.420026, -0.534246, 0.149424, 0.208010
9.440026, -0.533718, -0.361655, -0.813998
9.460027, 0.488041, -0.872574, -1.325290
9.480027, -0.534045, 0.148841, 2.763227
9.500028, 0.998804, 0.148589, -0.813852
9.520028, -0.022684, 0.660037, -0.302989
9.540029, -0.022782, 0.660301, -0.303912
9.560029, 0.998713, 0.660211, -0.303156
9.580029, 0.487768, 0.659592, -1.324973
9.600030, 0.488528, 0.660334, -0.814292
9.620030, 0.487753, -0.872351, -0.814528
9.640031, 0.488112, 0.148749, -0.814543
9.660031, -0.023079, 1.171469, -0.302690
9.680032, 0.998729, -0.873291, -0.814360
9.700032, 0.487591, -0.362056, 0.207444
9.720033, 0.487962, -0.362235, -0.813593
9.740033, 0.487339, -0.872963, 1.230507
9.760034, -0.023149, 0.148611, -0.303052
9.780034, -1.045484, 0.148892, -0.302361
9.800035, -0.023150, 1.682101, 1.230021
9.820035, -0.022596, -0.872967, -0.302972
9.840035, -0.533773, 0.148999, -0.814511
9.860036, -0.534405, 0.660635, -0.814168
9.880036, -1.556339, 0.149069, -0.303140
9.900037, -2.066818, 0.660098, -0.303522
9.920037, 0.999098, -0.361516, -0.302855
9.940038, -1.044762, 0.659605, -0.814056
9.960038, 0.488391, 0.149381, -0.814113
9.980039, -0.022804, 0.149219, 0.207845
10.000039, 0.488274, 2.193324, -0.814529
10.020040, 0.488067, -0.361652, -1.835904
10.040040, 0.487766, 0.660063, -0.302863
10.060040, 0.488139, -0.362329, -0.302653
10.080041, -0.022982, 0.660026, -1.325308
10.100041, 0.488096, 0.660081, -0.814322
10.120042, -0.022921, 0.148889, -0.303046
10.140042, -0.022535, 0.148125, -1.836002
10.160043, 0.488251, 1.171027, -0.303157
10.180043, -0.022574, 0.149283, -0.303173
10.200044, -0.534156, 0.660257, 0.207532
10.220044, -0.533282, 1.171001, -0.303355
10.240045, -0.022621, 0.149007, -1.325125
10.260045, -0.533764, -0.362099, -1.325033
10.280046, -0.533674, 1.170788, -0.303104
10.300046, -0.022645, -0.361975, -0.303249
10.320046, -0.023104, 0.660192, 0.207691
10.340047, -0.533701, 0.149211, 0.207446
10.360047, 0.488114, -0.361543, 0.719262
10.380048, -0.534568, 0.660593, 0.208122
10.400048, 0.488205, 0.149365, -0.303518
10.420049, -0.022733, 0.148868, -1.836133
10.440049, -1.044771, 0.660592, -0.303058
10.460050, 0.998915, 3.726277, -0.814493
10.480050, -1.044958, 0.149230, -1.325544
10.500051, 0.488499, -0.873106, 0.207555
10.520051, 0.488135, 1.171041, -1.325518
10.540051, 0.487634, 3.215432, -0.814306
10.560052, -0.022853, -0.873096, 0.208243
10.580052, -0.022694, 0.148177, -0.303025
10.600053, 0.487741, 0.148787, -0.303647
10.620053, 0.487847, 0.660121, 1.230268
10.640054, 1.509905, 0.149019, 0.207824
10.660054, -1.044995, 1.171369, -0.302974
10.680055, -0.023497, 1.170389, 0.207958
10.700055, -1.556061, 1.170786, -0.814518
10.720056, 0.488160, -0.361866, -0.814605
10.740056, 0.488064, 0.660055, 0.207648
10.760056, -0.534092, 0.149302, -1.836554
10.780057, -0.534341, -0.362036, -1.836398
10.800057, -1.045077, 0.148798, -0.303463
10.820058, -0.533970, 0.148747, -0.814286
10.840058, -0.022346, -1.383794, 1.740571
10.860059, -0.022799, 0.149389, -1.835283
10.880059, -1.044401, 0.148991, -0.813449
10.900060, -0.022553, -0.873132, -0.303519
10.920060, -0.534088, -0.361525, -0.303430
10.940061, -0.022667, 0.148834, -0.303566
10.960061, 0.488065, 0.148794, -0.814330
10.980062, -0.022899, -1.894570, -0.814533
11.000062, 0.487740, 0.660010, 0.207268
11.020062, -0.022991, 0.148650, -0.814100
11.040063, 0.999146, -2.405861, 0.207693
11.060063, 0.487700, 0.659723, 0.207199
11.080064, 0.999081, 0.149255, -0.814656
11.100064, -0.022942, 0.659807, 0.719350
11.120065, 0.488214, 0.660225, -1.324669
11.140065, 0.487685, -0.361409, 1.230458
11.160066, -7.688004, -0.362096, -0.814147
11.180066, -0.022646, 0.148614, -0.303272
11.200067, 0.487840, 0.149098, -0.813938
11.220067, -0.023171, 1.170480, -0.303488
11.240067, 0.487810, 0.659914, -0.814533
11.260068, -0.023375, 0.149098, 0.208027
11.280068, -0.534161, -0.362007, -0.303204
11.300069, -0.023428, -0.361971, 1.229298
11.320069, -0.533882, 0.660030, -0.303801
11.340070, -0.533744, -0.362213, 2.251733
11.360070, -0.022350, -0.362115, 0.207516
11.380071, -0.533748, 0.659763, -0.814284
11.400071, 0.998666, 0.149493, -2.858212
11.420072, -0.023492, -0.361758, -0.303462
11.440072, 0.488297, 0.149119, -0.303058
11.460073, 0.999022, 0.148467, -0.814355
11.480073, 0.487691, 0.149887, 0.208149
11.500073, 9.686036, 0.659711, -0.303366
11.520074, 0.999238, 0.149046, 0.207581
11.540074, -0.022872, 0.148583, -0.814354
11.560075, -1.045497, 0.659829, -0.814478
11.580075, 0.488273, -0.362031, -0.302942
11.600076, -0.023077, 0.659897, -1.324924
11.620076, 0.488070, 0.148626, -1.836399
11.640077, -0.534110, 3.725586, -0.814264
11.660077, -0.022690, 1.171070, -0.303175
11.680078, 0.999283, 0.149239, 0.207693
11.700078, -0.533859, 0.660341, -0.303429
11.720078, -0.533516, 0.149166, -1.325469
11.740079, -0.533749, 0.149144, 0.207575
11.760079, -0.534360, 0.148950, -5.412968
11.780080, 0.487796, -0.872626, -0.303219
11.800080, -0.533903, -0.361690, -0.814391
11.820081, 0.487501, -0.872771, -0.814192
11.840081, -0.534077, 0.148678, 0.718472
11.860082, -0.022989, -0.873368, -1.325296
11.880082, 0.488335, -0.361844, 0.718484
11.900083, -1.045554, 1.170927, 0.207956
11.920083, 0.999372, 0.149396, 0.207462
11.940084, -0.533582, -0.872917, -0.303221
11.960084, -0.023038, 0.659705, 2.251410
11.980084, 0.998785, 0.149024, -0.814123
12.000085, 0.487771, 0.659874, -0.814404
12.020085, -0.534266, -0.362052, 0.208283
12.040086, 0.488070, -0.361821, -3.369101
12.060086, -0.023038, 0.659921, -0.814536
12.080087, 0.488065, 0.148878, -0.303985
