t_uk, uk1, uk2, uk3
5.079996, -0.002194, -0.001472, -0.002085
5.099996, -0.001864, -0.001113, -0.001897
5.119996, -0.002413, -0.000468, -0.001855
5.139996, -0.002550, -0.001237, -0.001536
5.159996, -0.002048, -0.001050, -0.002109
5.179996, -0.002351, -0.001027, -0.001992
5.199996, -0.001911, -0.001094, -0.002155
5.219996, -0.002638, -0.000730, -0.001972
5.239996, -0.001817, -0.000695, -0.001611
5.259996, -0.002505, -0.001424, -0.002023
5.279996, -0.001839, -0.001583, -0.001622
5.299996, -0.001929, -0.000818, -0.001864
5.319996, -0.001911, -0.001119, -0.001824
5.339996, -0.002322, -0.000959, -0.001742
5.359996, -0.002162, -0.001189, -0.001598
5.379996, -0.002118, -0.000911, -0.001914
5.399996, -0.001753, -0.001158, -0.001757
5.419996, -0.002029, -0.001234, -0.001784
5.439996, -0.001700, -0.000702, -0.002139
5.459996, -0.001811, -0.000841, -0.001706
5.479996, -0.002480, -0.000989, -0.001762
5.499996, -0.002041, -0.001120, -0.001554
5.519996, -0.001756, -0.001685, -0.002564
5.539996, -0.002248, -0.000657, -0.001895
5.559996, -0.002141, -0.001000, -0.001498
5.579996, -0.001488, -0.000865, -0.001957
5.599996, -0.001543, -0.000680, -0.001884
5.619996, -0.002017, -0.000464, -0.001405
5.639996, -0.002299, -0.000609, -0.001874
5.659996, -0.001199, -0.000741, -0.001606
5.679996, -0.002419, -0.001633, -0.001928
5.699996, -0.002278, -0.000901, -0.001535
5.719995, -0.001842, -0.000466, -0.001609
5.739995, -0.002058, -0.001751, -0.002032
5.759995, -0.002041, -0.000929, -0.001138
5.779995, -0.001610, -0.001096, -0.001514
5.799995, -0.001494, -0.000349, -0.001716
5.819995, -0.001996, -0.000539, -0.001386
5.839995, -0.002372, -0.001263, -0.001783
5.859995, -0.001841, -0.000607, -0.001822
5.879995, -0.001678, -0.000379, -0.001674
5.899995, -0.002185, -0.001120, -0.001810
5.919995, -0.002003, -0.001557, -0.001003
5.939995, -0.001934, -0.001074, -0.001867
5.959995, -0.002055, -0.001351, -0.001822
5.979995, -0.001911, -0.001202, -0.002028
5.999995, -0.002211, -0.001643, -0.002434
6.019995, -0.001815, -0.000821, -0.001981
6.039995, -0.001771, -0.000911, -0.001774
6.059995, -0.002320, -0.001591, -0.001761
6.079995, -0.002414, -0.000962, -0.002130
6.099995, -0.002209, -0.000680, -0.002099
6.119995, -0.001864, -0.001330, -0.001783
6.139995, -0.002316, -0.000960, -0.001858
6.159995, -0.001467, -0.001236, -0.001544
6.179995, -0.002272, -0.000862, -0.001597
6.199995, -0.002299, -0.000822, -0.002060
6.219995, -0.001891, -0.000866, -0.002765
6.239995, -0.002004, -0.001119, -0.001992
6.259995, -0.002007, -0.001237, -0.002085
